TIME,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
1.451844e+18,1.73107,150.776,23.4056,0.353689,1014.96,1.03785,28.3537,103.2,52.381,42.6849
1.4518476e+18,2.06248,148.849,22.7762,0.355599,1015.65,1.0226600000000001,27.6357,116.054,65.453,52.7
1.4518512e+18,3.04052,151.11700000000002,22.2765,0.357118,1016.66,1.0244799999999998,27.7917,98.73899999999999,64.782,53.836000000000006
1.4518548e+18,3.38341,145.22799999999998,21.4144,0.352604,1017.17,1.0099,27.9668,106.12899999999999,48.1386,37.1292
1.4518584e+18,2.41713,150.532,21.1877,0.350955,1017.31,0.99531,27.7789,89.986,42.2869,32.5144
1.451862e+18,2.1573599999999997,157.019,20.8563,0.354731,1017.14,1.0026,27.6947,59.458,41.6889,33.665
1.4518656e+18,1.9956099999999999,146.94799999999998,20.676,0.353082,1017.05,0.99045,27.2751,57.57899999999999,40.2184,32.4949
1.4518692e+18,1.90743,150.631,20.255,0.354123,1016.77,1.0129299999999999,26.2151,49.2053,36.9184,31.8474
1.4518728e+18,1.94918,152.379,19.6981,0.35625,1016.18,1.0487799999999998,25.9085,49.9158,39.2947,34.5553
1.4518764e+18,1.56607,146.804,19.3822,0.35447,1015.76,1.03906,25.8153,65.563,50.381,43.5625
1.45188e+18,1.24106,135.355,19.4372,0.353689,1015.36,1.02509,25.7459,102.28,72.98,58.46
1.4518836e+18,1.42668,137.752,19.329,0.353819,1015.38,1.03481,25.7446,93.405,72.101,63.273
1.4518872e+18,1.3794899999999999,148.319,19.1067,0.354905,1015.87,1.02205,25.6932,120.712,82.546,68.525
1.4518908e+18,1.30011,147.336,18.795,0.356033,1016.45,1.0178,25.5704,112.745,76.789,63.385
1.4518944e+18,1.51014,153.121,18.9775,0.354427,1017.12,22.5562,25.772,105.00299999999999,74.975,59.815
1.451898e+18,1.86979,163.77200000000002,19.5371,0.357552,1018.14,66.411,26.0977,100.7,67.743,48.9456
1.4519016e+18,1.46535,145.091,20.7534,0.35425300000000004,1018.46,170.243,26.5486,96.419,64.274,45.3119
1.4519052e+18,1.32184,148.812,22.2708,0.35629299999999997,1018.09,344.80800000000005,27.4202,84.132,56.196999999999996,40.4642
1.4519088e+18,1.13671,162.472,23.5496,0.356597,1017.09,379.494,28.339000000000002,63.662,41.5703,32.7922
1.4519124e+18,1.1151200000000001,169.482,24.2032,0.355252,1015.48,360.092,28.6803,59.367,39.921,31.9368
1.451916e+18,1.23925,165.695,24.8993,0.353819,1014.34,297.911,28.8275,79.893,36.1,26.9804
1.4519196e+18,1.59828,152.881,25.6703,0.35941799999999996,1013.58,332.901,28.9508,80.365,33.0557,23.6943
1.4519232e+18,1.53195,149.339,25.274,0.352908,1013.52,188.66299999999998,28.9384,93.141,31.7565,23.2638
1.4519268e+18,0.8867299999999999,111.90700000000001,24.8025,0.351432,1013.45,73.975,28.8645,103.602,38.2085,27.9763
1.4519304e+18,0.88955,122.29,23.72,0.351736,1013.62,1.6375899999999999,28.4545,97.81,54.556999999999995,37.3944
1.451934e+18,0.71495,106.236,22.9636,0.353125,1014.11,1.02205,27.5141,93.389,62.266000000000005,45.3544
1.4519376e+18,1.72685,146.131,22.9965,0.35395,1015.13,1.02509,27.5847,76.382,51.471000000000004,41.6169
1.4519412e+18,1.39534,151.55700000000002,22.391,0.354731,1015.75,1.0135399999999999,27.7041,89.51700000000001,60.413000000000004,44.2769
1.4519448e+18,1.52473,164.08599999999998,21.9082,0.354905,1015.85,1.0244799999999998,27.8541,77.097,51.692,41.1878
1.4519484e+18,1.31082,158.38,21.5556,0.352734,1015.88,1.0323799999999999,27.8367,86.583,57.888000000000005,45.1967
1.451952e+18,1.51552,144.619,21.3374,0.353125,1015.68,1.0026,27.6624,85.84100000000001,60.662,50.407
1.4519556e+18,1.23001,138.734,20.8203,0.35325500000000004,1015.34,1.02569,26.4569,86.809,62.276,52.638999999999996
1.4519592e+18,1.9130599999999998,136.162,20.5249,0.35434,1014.56,1.04332,26.1828,78.227,61.504,53.924
1.4519628e+18,1.8680400000000001,137.869,20.4231,0.355599,1013.72,1.00686,26.0534,67.536,58.207,50.419
1.4519664e+18,1.73869,135.999,20.3849,0.35360199999999997,1013.42,1.01597,25.9251,50.733000000000004,45.1312,40.1871
1.45197e+18,1.44807,137.07,20.2625,0.35638000000000003,1013.34,1.04939,25.9347,56.986000000000004,45.0782,40.0687
1.4519736e+18,1.1584,130.134,20.2539,0.355425,1013.99,1.03359,25.8656,71.691,50.678000000000004,43.7068
1.4519772e+18,1.11476,133.329,20.5286,0.352691,1014.67,1.03542,26.2064,73.125,52.091,43.659
1.4519808e+18,1.59243,137.414,20.7516,0.354297,1015.42,15.4863,26.7504,76.119,55.398999999999994,45.2161
1.4519844e+18,0.95585,137.269,21.2922,0.35377600000000003,1016.5,64.275,27.1977,69.46300000000001,54.13399999999999,47.5561
1.451988e+18,1.5114100000000001,135.713,22.3596,0.358507,1016.51,391.209,27.6381,91.48100000000001,62.01,45.5369
1.4519916e+18,1.87295,174.519,23.6878,0.357248,1015.77,495.965,28.4081,84.045,56.223,41.9632
1.4519952e+18,0.63076,199.65,24.5438,0.354688,1014.74,299.914,29.0372,86.493,57.648,43.0448
1.4519988e+18,0.51248,299.86400000000003,24.9147,0.35434,1013.31,511.25,28.8927,69.598,47.9047,40.0509
1.4520024e+18,0.87245,322.317,25.7046,0.358377,1012.12,372.06,29.0093,69.957,48.1508,40.1728
1.452006e+18,0.45510500000000004,335.291,25.8954,0.361502,1011.22,341.463,29.1223,73.505,47.7064,39.8939
1.4520096e+18,1.3439,91.65899999999999,25.9359,0.359158,1010.8,224.08599999999998,29.0344,87.47399999999999,58.358000000000004,45.9308
1.4520132e+18,1.5860100000000001,95.40299999999999,25.5087,0.353342,1010.91,53.788000000000004,28.9502,90.383,60.528,49.4777
1.4520168e+18,1.23201,93.57,24.4528,0.351866,1011.49,1.45469,28.6939,118.036,78.811,63.195
1.4520204e+18,0.94586,81.20100000000001,23.5708,0.352691,1012.37,1.02387,27.6033,137.70600000000002,92.454,77.521
1.452024e+18,1.09372,93.79299999999999,23.0107,0.352734,1013.25,1.0165799999999998,27.5277,136.452,94.816,82.439
1.4520276e+18,1.32025,131.472,22.6288,0.35434,1014.09,1.02023,27.6811,157.75,106.697,80.1
1.4520312e+18,1.33883,140.711,22.3344,0.355773,1014.65,1.05425,27.7359,106.675,71.839,57.203
1.4520348e+18,1.629,141.711,21.7387,0.355035,1014.88,1.0329899999999999,27.9673,69.593,48.9228,41.6381
1.4520384e+18,1.48915,154.118,21.1936,0.35277800000000004,1014.97,1.00868,27.6914,66.553,46.251000000000005,37.931999999999995
1.452042e+18,1.8375599999999999,141.155,21.0855,0.353646,1014.98,1.02995,26.5235,65.899,48.0116,40.1819
