TIME,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM2.5,PM1
6/30/2016 19:00,6,30,2016,19,1.98997,111.361,29.9985,0.361979,1002.06,7.1635,26.424,24.6782,16.5056,10.0834
6/30/2016 20:00,6,30,2016,20,1.57693,127.561,29.5973,0.363238,1002.79,1.17882,25.7322,38.399,25.7382,16.105
6/30/2016 21:00,6,30,2016,21,1.88758,141.374,29.4958,0.358594,1003.73,1.17335,25.7294,36.1621,24.1816,14.4322
6/30/2016 22:00,6,30,2016,22,1.81939,147.064,29.5013,0.35855,1004.43,1.15694,25.8048,26.0614,17.3733,8.8808
6/30/2016 23:00,6,30,2016,23,1.79136,131.773,29.5661,0.361632,1004.86,1.1217,25.7865,28.6184,19.0987,9.5387
7/1/2016 0:00,7,1,2016,0,1.52721,131.561,29.3724,0.359418,1004.41,1.15391,26.04,32.1056,21.4429,11.5537
7/1/2016 1:00,7,1,2016,1,1.87122,134.24,29.1429,0.359115,1003.7,1.12839,26.9136,23.9394,16.8095,11.2896
7/1/2016 2:00,7,1,2016,2,1.6526,139.113,28.9471,0.358811,1002.95,1.10043,27.3944,12.3993,9.5482,7.8863
7/1/2016 3:00,7,1,2016,3,1.63144,146.117,28.7836,0.360807,1002.37,1.12352,27.6103,11.3881,8.3794,6.2351
7/1/2016 4:00,7,1,2016,4,1.85512,148.435,28.6422,0.36046,1001.78,1.11502,27.677,12.2497,8.974,6.5444
7/1/2016 5:00,7,1,2016,5,2.18787,151.385,28.8046,0.358724,1001.72,1.08889,27.7137,10.1624,7.688,6.0013
7/1/2016 6:00,7,1,2016,6,2.11893,154.668,28.8471,0.359635,1001.77,5.2293,27.6466,18.5668,12.5093,7.2256
7/1/2016 7:00,7,1,2016,7,2.57461,155.877,29.1042,0.362066,1002.32,76.538,27.5398,23.9414,15.9886,8.7849
7/1/2016 8:00,7,1,2016,8,3.21743,167.533,29.9029,0.363759,1003.14,241.306,27.6208,24.1665,16.1268,8.7367
7/1/2016 9:00,7,1,2016,9,3.40194,170.074,31.0873,0.361502,1003.7,332.013,27.3473,24.2131,16.1463,8.0403
7/1/2016 10:00,7,1,2016,10,3.71177,170.69,31.7032,0.36441,1003.8,443.314,27.6034,33.2816,13.0664,7.0283
7/1/2016 11:00,7,1,2016,11,3.92905,163.242,32.7426,0.363585,1003.7,615.89,28.243,36.9492,10.7497,5.518
7/1/2016 12:00,7,1,2016,12,3.72387,159.716,33.1263,0.361589,1002.99,439.348,28.4111,31.4765,11.0357,5.7153
7/1/2016 13:00,7,1,2016,13,3.61559,160.569,32.7503,0.361589,1002.54,391.431,30.0295,26.6646,10.5794,5.9306
7/1/2016 14:00,7,1,2016,14,4.04336,161.194,32.7462,0.360677,1001.89,397.144,30.7301,25.7696,9.8996,5.7917
7/1/2016 15:00,7,1,2016,15,3.85514,158.23,32.7184,0.359939,1001.19,314.264,31.0996,25.7571,12.6968,7.2794
7/1/2016 16:00,7,1,2016,16,3.37107,148.152,32.7057,0.360069,1000.66,310.745,31.1961,19.57,9.3733,4.865
7/1/2016 17:00,7,1,2016,17,3.60118,156.735,33.0182,0.359852,1000.47,327.612,31.2609,25.7983,8.8283,4.59167
7/1/2016 18:00,7,1,2016,18,3.04983,152.313,32.8667,0.357899,1000.68,110.601,30.9398,22.4131,12.8865,7.2921
7/1/2016 19:00,7,1,2016,19,2.35489,142.488,32.0717,0.359896,1001.5,9.241,28.057,22.5621,15.0801,9.0319
7/1/2016 20:00,7,1,2016,20,2.62113,140.765,31.3577,0.361198,1002.35,1.15512,27.0177,25.069,16.7542,10.1375
7/1/2016 21:00,7,1,2016,21,2.79128,137.746,30.809,0.360113,1003.17,1.15998,26.3193,29.3255,19.6239,12.6329
7/1/2016 22:00,7,1,2016,22,2.35177,132.981,30.5799,0.359766,1003.92,1.1296,26.6607,41.8075,27.8617,14.6075
7/1/2016 23:00,7,1,2016,23,1.69022,127.007,30.4588,0.361936,1004.4,1.13446,26.7035,38.865,25.9267,15.0467
7/2/2016 0:00,7,2,2016,0,1.80023,132.369,30.1214,0.362977,1004.01,1.15269,26.8242,42.5825,28.45,16.2267
7/2/2016 1:00,7,2,2016,1,1.47256,127.282,29.9205,0.361198,1003.32,1.11927,27.4423,41.5288,27.6998,16.2803
7/2/2016 2:00,7,2,2016,2,1.41463,128.861,29.6918,0.362587,1002.74,1.11563,27.6828,41.0091,27.3913,16.4383
7/2/2016 3:00,7,2,2016,3,1.79616,145.953,29.5103,0.359505,1002.24,1.10712,27.7701,25.225,17.0958,10.34
7/2/2016 4:00,7,2,2016,4,2.15193,147.539,29.4043,0.35855,1001.9,1.10226,27.768,16.6173,12.1214,8.5755
7/2/2016 5:00,7,2,2016,5,2.19809,147.011,29.4043,0.358073,1001.82,1.09375,27.7249,14.3971,10.5163,7.5433
7/2/2016 6:00,7,2,2016,6,2.37226,147.924,29.4118,0.359722,1002.29,1.12595,27.6548,11.1458,8.6675,7.1325
7/2/2016 7:00,7,2,2016,7,2.53017,144.843,29.4914,0.359852,1002.95,22.5689,27.3014,14.5892,11.4635,9.7851
7/2/2016 8:00,7,2,2016,8,2.6645,146.994,29.9046,0.363064,1003.54,95.31,27.0874,25.3479,17.1396,10.125
7/2/2016 9:00,7,2,2016,9,3.0731,156.152,30.5902,0.363498,1004.11,194.501,26.888,26.0788,17.3917,10.1144
7/2/2016 10:00,7,2,2016,10,2.97928,158.364,31.4089,0.362326,1004.14,269.693,27.2628,25.0958,16.7417,10.1125
7/2/2016 11:00,7,2,2016,11,2.7889,163.354,32.449,0.362891,1004.12,549.48,27.7668,31.3889,17.0903,9.6361
7/2/2016 12:00,7,2,2016,12,2.94352,152.321,34.1855,0.364974,1003.71,668.4,28.6995,44.5243,16.2771,8.1771
7/2/2016 13:00,7,2,2016,13,2.72208,155.193,35.2317,0.363585,1003.09,565.6,30.9997,42.4925,14.29,7.065
7/2/2016 14:00,7,2,2016,14,2.03724,151.553,35.4284,0.362587,1002.37,494.539,31.6304,51.862,15.6857,7.9752
7/2/2016 15:00,7,2,2016,15,2.11339,155.342,34.8885,0.357856,1001.53,114.736,31.6732,41.477,14.4183,6.8802
7/2/2016 16:00,7,2,2016,16,3.22175,174.997,33.4158,0.359983,1001.19,27.2933,31.3954,38.9529,15.6529,6.6959
7/2/2016 17:00,7,2,2016,17,1.26109,148.018,28.2108,0.358377,1001.8,1.06094,30.7408,12.3479,8.6603,5.7756
7/2/2016 18:00,7,2,2016,18,0.82688,315.228,27.1306,0.358767,1002.19,1.10226,29.6553,18.3576,13.5785,10.4866
7/2/2016 19:00,7,2,2016,19,0.58019,240.718,27.3297,0.363542,1002.89,1.17031,26.3965,26.3466,18.6828,14.5387
7/2/2016 20:00,7,2,2016,20,1.03383,286.28,27.683,0.363802,1003.37,1.15694,26.2938,13.8015,9.9973,7.7262
7/2/2016 21:00,7,2,2016,21,1.05106,120.545,28.2647,0.361111,1004.05,1.1296,26.4716,16.831,12.8852,11.2838
7/2/2016 22:00,7,2,2016,22,1.67121,156.158,27.7015,0.363064,1004.51,1.12717,26.4109,13.9905,10.7888,8.7547
7/2/2016 23:00,7,2,2016,23,1.0898,164.07,27.3531,0.361024,1004.77,1.1296,26.5763,11.4261,9.1261,7.9239
7/3/2016 0:00,7,3,2016,0,1.38987,162.187,27.4022,0.358724,1004.39,1.10043,26.7322,10.5383,8.355,7.19
7/3/2016 1:00,7,3,2016,1,1.19838,141.901,27.2151,0.361675,1003.71,1.12292,27.0433,10.6656,8.5049,7.3328
7/3/2016 2:00,7,3,2016,2,0.86494,97.605,27.2945,0.360243,1003.48,1.08342,26.9677,18.9917,14.9533,13.0383
7/3/2016 3:00,7,3,2016,3,0.99875,106.434,27.2803,0.358333,1003.08,1.10469,26.9651,34.5085,24.9859,19.5507
7/3/2016 4:00,7,3,2016,4,0.9404,94.69,27.2729,0.359809,1002.93,1.10347,26.9224,24.2317,17.2533,12.8283
7/3/2016 5:00,7,3,2016,5,0.93124,105.259,27.2808,0.360503,1002.73,1.12109,26.8585,26.6883,18.9567,14.59
7/3/2016 6:00,7,3,2016,6,0.88394,139.464,27.3547,0.3602,1002.7,5.0039,27.0342,26.1558,19.795,16.3267
7/3/2016 7:00,7,3,2016,7,1.01578,135.802,27.7838,0.361458,1002.96,73.648,27.969,37.2333,26.38,18.3067
7/3/2016 8:00,7,3,2016,8,1.14685,127.54,28.6303,0.362457,1003.4,139.998,27.8214,57.357,38.2394,22.6085
7/3/2016 9:00,7,3,2016,9,1.01428,142.196,29.3008,0.362413,1003.69,235.291,27.3132,52.277,34.8508,20.9367
7/3/2016 10:00,7,3,2016,10,1.03212,120.788,30.5336,0.361719,1003.77,474.355,27.7953,39.8785,26.6815,16.2154
7/3/2016 11:00,7,3,2016,11,1.23204,123.025,32.7151,0.361502,1003.74,601.92,28.1838,57.713,22.6708,13.1783
7/3/2016 12:00,7,3,2016,12,1.68687,155.741,33.8949,0.365017,1003.26,610.22,28.7876,46.0225,18.1883,10.7917
7/3/2016 13:00,7,3,2016,13,2.36384,186.693,35.2187,0.362977,1002.66,694.14,30.8265,19.7541,7.1454,3.79005
7/3/2016 14:00,7,3,2016,14,1.99986,186.135,35.9387,0.360417,1001.61,507.1,31.6553,24.118,7.9443,4.02705
7/3/2016 15:00,7,3,2016,15,1.47659,202.808,35.0563,0.359722,1000.92,204.693,31.6169,36.844,10.4687,4.07115
7/3/2016 16:00,7,3,2016,16,1.89157,195.629,34.4907,0.360286,1000.49,224.752,31.3922,29.9717,8.0654,3.29661
7/3/2016 17:00,7,3,2016,17,0.87134,224.071,34.9168,0.358941,1000.24,173.22,31.2993,43.1095,11.256,3.5381
7/3/2016 18:00,7,3,2016,18,1.09186,215.046,34.6786,0.359896,1000.2,83.054,30.9521,26.442,7.6878,3.56891
7/3/2016 19:00,7,3,2016,19,1.305,169.895,33.8423,0.360417,1000.42,10.4556,28.3876,45.7967,13.5637,6.5526
7/3/2016 20:00,7,3,2016,20,1.41766,162.597,32.8598,0.357812,1000.86,1.11988,27.5594,53.005,18.2061,9.5403
7/3/2016 21:00,7,3,2016,21,1.55731,165.988,32.1879,0.36046,1001.39,1.13325,27.0972,27.7946,18.5268,11.1339
7/3/2016 22:00,7,3,2016,22,0.99971,158.465,31.7237,0.361675,1001.58,1.14054,26.3279,37.1078,24.7389,13.1766
7/3/2016 23:00,7,3,2016,23,0.99284,139.372,31.3501,0.359158,1001.59,1.12474,26.4614,47.7636,31.8421,15.5899
7/4/2016 0:00,7,4,2016,0,1.08669,143.304,31.0653,0.359722,1001.32,1.10043,26.8858,33.9636,22.6495,9.397
7/4/2016 1:00,7,4,2016,1,2.02833,180.428,30.8955,0.361024,1000.95,1.13568,27.6196,15.049,10.069,6.0048
7/4/2016 2:00,7,4,2016,2,1.59841,177.856,30.7902,0.360286,1000.56,1.09193,28.1446,11.3028,7.5542,4.29213
7/4/2016 3:00,7,4,2016,3,1.61147,176.331,30.4232,0.359852,1000.14,1.0974,28.1071,12.9804,8.6746,4.68333
7/4/2016 4:00,7,4,2016,4,1.35566,196.426,30.2902,0.361241,999.88,1.13203,28.0084,14.8792,10.0317,6.6958
7/4/2016 5:00,7,4,2016,5,1.2313,182.291,30.0756,0.362326,999.86,1.12352,27.8471,20.0544,13.4266,8.4127
7/4/2016 6:00,7,4,2016,6,0.77816,182.58,29.8375,0.361372,1000.04,1.1053,27.7635,32.9717,22.0508,13.8167
7/4/2016 7:00,7,4,2016,7,0.63053,119.599,28.8266,0.360069,1000.42,11.2529,27.3238,35.7829,24.4971,17.4857
7/4/2016 8:00,7,4,2016,8,1.68449,153.407,28.6536,0.362977,1000.41,141.18,27.6299,40.3145,27.7493,17.2638
7/4/2016 9:00,7,4,2016,9,2.48111,157.979,30.3176,0.36276,1000.38,319.032,27.1319,42.5547,28.3686,11.1839
7/4/2016 10:00,7,4,2016,10,2.6904,158.401,32.0908,0.362587,1000.5,543.96,27.1565,40.24,19.4167,9.64
7/4/2016 11:00,7,4,2016,11,2.45002,149.054,34.3964,0.36428,1000.39,715.39,28.5676,49.1879,15.6793,7.7747
7/4/2016 12:00,7,4,2016,12,1.81733,141.352,34.7245,0.361849,999.95,359.25,29.141,50.653,15.7732,7.2575
7/4/2016 13:00,7,4,2016,13,1.6557,129.621,34.3899,0.358724,999.56,292.229,30.4872,53.191,17.4305,8.2721
7/4/2016 14:00,7,4,2016,14,2.31888,134.686,34.8457,0.362457,998.77,519.5,31.1499,40.2833,15.1917,7.5183
7/4/2016 15:00,7,4,2016,15,3.05203,145.089,35.2937,0.361545,998.2,482.488,31.5318,49.4503,15.5137,6.8633
7/4/2016 16:00,7,4,2016,16,2.98506,161.991,34.6538,0.361111,997.91,302.387,31.4856,45.8323,15.0745,7.3611
7/4/2016 17:00,7,4,2016,17,2.9175,165.766,33.962,0.360069,997.59,194.118,31.3888,51.714,19.0092,10.0583
7/4/2016 18:00,7,4,2016,18,2.99685,160.783,33.77,0.362717,997.53,157.84,31.0042,52.38,18.9192,9.5
7/4/2016 19:00,7,4,2016,19,2.44089,138.525,33.0391,0.358333,998.01,8.6078,28.4346,56.73,20.3656,11.5033
7/4/2016 20:00,7,4,2016,20,1.85653,131.338,32.4199,0.357552,998.27,1.16241,27.5109,46.4015,26.1548,16.4816
7/4/2016 21:00,7,4,2016,21,1.99309,121.796,31.8295,0.36072,998.56,1.16424,26.5921,52.628,35.1148,20.4521
7/4/2016 22:00,7,4,2016,22,1.9479,106.205,31.3612,0.358767,999.18,1.13446,26.0377,47.3733,31.8883,22.7583
7/4/2016 23:00,7,4,2016,23,1.70751,105.229,31.0155,0.359635,999.78,1.14479,26.4702,44.4804,30.0641,20.5315
7/5/2016 0:00,7,5,2016,0,1.82968,93.407,30.6546,0.359852,1000,1.13872,26.8791,38.2688,25.5125,16.4281
7/5/2016 1:00,7,5,2016,1,1.83976,109.304,30.3339,0.36046,999.15,1.1059,27.5216,32.3312,21.8208,14.3573
7/5/2016 2:00,7,5,2016,2,1.67354,94.891,30.1518,0.359983,998.76,1.10894,27.8608,30.1583,20.775,13.525
7/5/2016 3:00,7,5,2016,3,1.51909,81.349,29.9904,0.357639,998.76,1.09618,27.9682,30.8832,20.7545,12.6846
7/5/2016 4:00,7,5,2016,4,1.29381,78.415,29.8032,0.361502,998.56,1.11441,27.9422,22.4959,15.1476,7.8824
7/5/2016 5:00,7,5,2016,5,0.48579,38.225,29.4164,0.356944,998.52,1.1138,27.8105,,,
7/5/2016 6:00,7,5,2016,6,0.80949,51.094,29.3046,0.356814,998.74,1.61267,27.6555,37.3545,26.3568,18.4477
7/5/2016 7:00,7,5,2016,7,0.68155,46.6515,29.2835,0.358464,999.23,37.6378,27.4194,45.7971,31.2428,21.1745
7/5/2016 8:00,7,5,2016,8,1.16974,71.196,29.7101,0.361589,999.82,71.732,27.1421,50.043,33.8384,21.4634
7/5/2016 9:00,7,5,2016,9,1.53026,76.316,29.9194,0.362587,1000.5,84.975,26.867,42.5444,28.6109,16.9464
7/5/2016 10:00,7,5,2016,10,3.16471,96.352,30.0133,0.363151,1000.68,149.822,26.871,26.5194,17.7922,10.1932
7/5/2016 11:00,7,5,2016,11,2.15974,84.233,27.6832,0.360764,1001.12,6.7977,27.4118,17.5707,13.1052,9.8115
7/5/2016 12:00,7,5,2016,12,2.08309,100.587,26.4754,0.361589,1001.1,93.464,28.196,17.3881,13.6629,10.598
7/5/2016 13:00,7,5,2016,13,1.7507,99.385,26.8028,0.361285,1001.38,114.731,29.2633,16.6806,13.1817,10.6376
7/5/2016 14:00,7,5,2016,14,1.95262,99.304,26.9068,0.362543,1000.49,173.391,29.5005,16.6508,13.379,11.3956
7/5/2016 15:00,7,5,2016,15,1.36196,107.271,26.9825,0.360286,1000.06,59.178,29.6098,23.4055,18.8447,16.8855
7/5/2016 16:00,7,5,2016,16,1.84965,128.807,27.1525,0.361241,1000,79.898,29.6352,26.5129,20.3047,16.9171
7/5/2016 17:00,7,5,2016,17,1.77291,152.832,27.711,0.36224,999.53,41.5388,29.6885,15.4817,11.8967,10.2283
7/5/2016 18:00,7,5,2016,18,1.60976,136.289,27.1739,0.361198,999.85,28.48,29.2128,26.9142,18.6187,13.6507
7/5/2016 19:00,7,5,2016,19,1.26475,83.132,27.093,0.361111,1000.12,6.6804,26.7205,26.855,21.3653,17.8206
7/5/2016 20:00,7,5,2016,20,1.22888,99.936,27.2241,0.361458,1000.96,1.13689,26.6156,29.5563,23.9482,21.6616
7/5/2016 21:00,7,5,2016,21,2.07473,142.787,27.0673,0.361589,1001.73,1.13082,26.5976,30.7401,25.125,21.2614
7/5/2016 22:00,7,5,2016,22,2.54248,136.754,26.1385,0.364366,1002.45,1.14783,26.7324,23.5275,18.7017,15.48
7/5/2016 23:00,7,5,2016,23,1.75166,126.695,25.5539,0.359115,1003.18,1.13385,26.817,24.39,17.2617,12.3233
7/6/2016 0:00,7,6,2016,0,1.32808,100.139,25.4229,0.356337,1003.33,1.12109,26.9465,25.7078,18.1578,13.3162
7/6/2016 1:00,7,6,2016,1,1.47304,97.704,25.6132,0.359722,1002.97,1.09983,26.9643,23.8518,17.2576,13.1196
7/6/2016 2:00,7,6,2016,2,1.65037,96.556,25.497,0.355599,1002.78,1.12839,26.9492,14.2925,10.8392,8.5375
7/6/2016 3:00,7,6,2016,3,1.63812,95.828,25.8213,0.363064,1002.27,1.10894,26.9792,17.0042,13.0958,10.8633
7/6/2016 4:00,7,6,2016,4,1.55776,92.397,26.2661,0.36224,1002.01,1.07795,26.9571,13.3645,10.0736,7.2245
7/6/2016 5:00,7,6,2016,5,1.71005,91.825,26.2054,0.361545,1001.85,1.08585,26.9166,9.0798,7.1456,5.414
7/6/2016 6:00,7,6,2016,6,1.17269,81.257,26.0982,0.361502,1002.14,1.09193,27.1726,15.185,12.1367,9.8575
7/6/2016 7:00,7,6,2016,7,1.17834,68.632,25.9878,0.361979,1002.67,8.2548,28.3618,12.5091,10.1136,7.9582
7/6/2016 8:00,7,6,2016,8,0.68493,45.2057,25.9045,0.362023,1003.16,18.4364,28.2352,17.2107,13.3196,10.8696
7/6/2016 9:00,7,6,2016,9,1.32548,71.218,25.9276,0.364366,1003.71,43.9505,28.2624,18.8921,14.9309,12.0224
7/6/2016 10:00,7,6,2016,10,2.16112,95.558,26.4641,0.365234,1003.77,292.524,28.207,12.8152,9.8391,7.6674
7/6/2016 11:00,7,6,2016,11,2.45579,92.067,26.8677,0.362977,1003.77,185.281,27.9781,10.55,8.2786,6.8929
7/6/2016 12:00,7,6,2016,12,3.00254,106.932,27.2547,0.3625,1003.87,146.231,28.1664,10.3601,7.9946,6.2792
7/6/2016 13:00,7,6,2016,13,2.66425,120.124,27.4495,0.365972,1003.49,603.61,29.3337,6.739,5.176,4.06
7/6/2016 14:00,7,6,2016,14,2.52543,114.161,28.5296,0.361979,1003.28,236.747,29.8555,9.8865,7.0676,4.34823
7/6/2016 15:00,7,6,2016,15,2.24134,146.092,27.3646,0.360286,1002.65,151.251,29.6727,9.2832,7.097,5.5267
7/6/2016 16:00,7,6,2016,16,1.96993,131.051,27.217,0.362674,1002.03,122.351,29.6055,14.2384,10.5337,8.1581
7/6/2016 17:00,7,6,2016,17,1.99241,110.677,27.3815,0.361372,1001.8,141.767,29.6093,17.2843,12.4416,9.5042
7/6/2016 18:00,7,6,2016,18,2.51125,107.422,28.6189,0.360634,1002.18,80.481,29.2998,18.7776,12.9787,6.8508
7/6/2016 19:00,7,6,2016,19,1.96849,123.174,29.2746,0.361372,1002.89,14.9151,26.5072,25.0843,16.7266,8.3843
7/6/2016 20:00,7,6,2016,20,1.32328,115.661,28.8803,0.359722,1003.71,1.11137,26.048,26.9885,18.0042,9.077
7/6/2016 21:00,7,6,2016,21,1.66738,107.322,28.577,0.359115,1004.32,1.13568,26.3671,25.5565,17.0688,9.9459
7/6/2016 22:00,7,6,2016,22,1.4541,111.587,28.4818,0.359505,1005.25,1.11259,26.3545,34.224,22.8692,13.2962
7/6/2016 23:00,7,6,2016,23,1.35002,96.186,28.2128,0.360981,1005.82,1.10469,26.3086,32.531,22.3867,14.9681
7/7/2016 0:00,7,7,2016,0,1.1173,68.471,27.8305,0.362326,1005.65,1.07917,26.5309,34.2984,23.8109,17.0828
7/7/2016 1:00,7,7,2016,1,0.91671,58.139,27.9218,0.35829,1005.1,1.05243,26.5249,40.0172,28.6156,20.9547
7/7/2016 2:00,7,7,2016,2,0.67,345.857,27.5788,0.361502,1004.53,1.09375,26.5522,70.215,50.215,37.8623
7/7/2016 3:00,7,7,2016,3,0.63928,64.737,27.3222,0.359158,1004.23,1.09618,26.5218,92.279,70.036,57.836
7/7/2016 4:00,7,7,2016,4,0.75682,58.507,27.5233,0.356814,1004.24,1.098,26.4889,81.478,61.175,50.262
7/7/2016 5:00,7,7,2016,5,0.9481,59.601,27.3928,0.359288,1004.23,1.10043,26.4674,85.425,61.455,48.19
7/7/2016 6:00,7,7,2016,6,0.87029,58.491,27.1797,0.360373,1004.59,2.02465,26.7152,44.8437,32.7969,25.225
7/7/2016 7:00,7,7,2016,7,1.01326,72.581,27.1462,0.361241,1005.15,28.8586,28.0757,35.8015,25.2169,19.0044
7/7/2016 8:00,7,7,2016,8,1.81988,95.071,27.0752,0.362153,1005.64,63.38,28.0015,26.9067,20.7917,16.7567
7/7/2016 9:00,7,7,2016,9,1.19,91.378,26.9171,0.363455,1006.01,298.394,28.0946,17.8058,14.2033,12.4717
7/7/2016 10:00,7,7,2016,10,1.39801,88.503,28.7736,0.361892,1006.21,438.003,27.8281,43.4625,29.4108,18.2867
7/7/2016 11:00,7,7,2016,11,1.41173,86.292,30.4028,0.364106,1006.13,594.63,27.6073,35.435,22.925,14.2133
7/7/2016 12:00,7,7,2016,12,1.84363,133.949,32.1322,0.36276,1006.1,438.341,28.5332,42.9493,16.8046,10.6612
7/7/2016 13:00,7,7,2016,13,1.69063,165.339,27.0066,0.363628,1005.69,164.928,29.52,15.6462,11.6131,8.8487
7/7/2016 14:00,7,7,2016,14,1.84288,147.996,27.3106,0.363455,1004.79,527.65,29.6047,18.9551,13.9407,9.5827
7/7/2016 15:00,7,7,2016,15,1.88209,159.865,30.581,0.360764,1004.09,504.75,29.8636,22.6096,15.0904,6.666
7/7/2016 16:00,7,7,2016,16,1.96804,178.064,31.4152,0.361241,1003.27,394.676,29.543,18.0154,11.9192,5.8981
7/7/2016 17:00,7,7,2016,17,1.72582,182.306,31.8417,0.360677,1003.03,331.063,29.4515,27.9083,11.7567,6.15
7/7/2016 18:00,7,7,2016,18,1.33295,168.79,31.5988,0.359939,1003.07,99.546,29.1621,31.895,16.2825,8.2625
7/7/2016 19:00,7,7,2016,19,1.19205,178.726,30.6185,0.360634,1003.41,8.2694,26.4844,28.2438,18.8375,10.8187
7/7/2016 20:00,7,7,2016,20,0.63129,191.061,29.699,0.359852,1003.83,1.13689,25.8345,29.7857,19.9041,13.602
7/7/2016 21:00,7,7,2016,21,0.71836,328.854,29.4421,0.357682,1004.48,1.10347,26.3051,40.345,27,18.275
7/7/2016 22:00,7,7,2016,22,0.72359,318.805,29.4487,0.3602,1005.12,1.11745,25.9923,65.782,44.1538,28.4554
7/7/2016 23:00,7,7,2016,23,0.79766,305.113,29.0334,0.360243,1005.46,1.12049,26.239,68.852,47.7083,37.2313
7/8/2016 0:00,7,8,2016,0,0.76969,312.543,28.6124,0.36033,1005.24,1.09193,26.5762,61.146,42.039,32.345
7/8/2016 1:00,7,8,2016,1,0.663,326.973,28.2437,0.359939,1004.81,1.10226,26.8624,67.524,48.7607,39.7033
7/8/2016 2:00,7,8,2016,2,0.61287,332.983,27.8741,0.360851,1004.36,1.1059,26.9339,70.18,51.555,41.9211
7/8/2016 3:00,7,8,2016,3,0.56557,13.5157,27.7229,0.359766,1003.98,1.06276,26.9145,68.546,54.943,46.559
7/8/2016 4:00,7,8,2016,4,0.6273,336.504,27.5826,0.359288,1003.79,1.06884,26.7976,72.276,57.814,47.4881
7/8/2016 5:00,7,8,2016,5,0.82003,324.454,27.3589,0.360503,1003.64,1.09314,26.6741,69.91,55.28,47.099
7/8/2016 6:00,7,8,2016,6,0.82557,318.973,27.134,0.361328,1003.85,3.48602,26.8396,91.063,67.017,55.057
7/8/2016 7:00,7,8,2016,7,0.9913,314.279,27.3474,0.361979,1004.11,100.197,27.9831,87.482,62.481,50.314
7/8/2016 8:00,7,8,2016,8,1.31332,314.279,28.252,0.365278,1004.37,298.854,27.8039,64.213,44.5328,33.8953
7/8/2016 9:00,7,8,2016,9,0.97051,323.042,29.4344,0.365321,1004.52,465.285,27.4906,40.272,28.6387,20.9707
7/8/2016 10:00,7,8,2016,10,0.54174,14.4739,31.2039,0.362413,1004.45,623.87,27.4366,30.755,19.585,14.215
7/8/2016 11:00,7,8,2016,11,0.166129,330.517,32.2428,0.361155,1003.98,355.178,28.3667,34.7221,21.0397,15.9074
7/8/2016 12:00,7,8,2016,12,0.254862,272.88,31.9314,0.361632,1003.41,418.929,28.6685,42.88,24.3283,17.6733
7/8/2016 13:00,7,8,2016,13,0.12827,6.2375,33.1702,0.361502,1002.63,457.786,29.9956,46.3017,25.1617,18.5983
7/8/2016 14:00,7,8,2016,14,1.05402,108.926,34.1474,0.360894,1001.89,478.861,31.0104,45.8529,25.0685,18.7835
7/8/2016 15:00,7,8,2016,15,1.18103,126.507,34.2297,0.362543,1001.07,447.75,31.4745,50.976,27.486,20.486
7/8/2016 16:00,7,8,2016,16,1.15966,97.978,34.7859,0.360286,1000.3,453.988,31.4713,51.698,28.8767,22.0933
7/8/2016 17:00,7,8,2016,17,1.14207,101.823,34.695,0.35803,999.78,233.99,31.4316,65.355,34.065,25.7683
7/8/2016 18:00,7,8,2016,18,1.12253,151.003,34.3943,0.359722,999.43,128.666,31.0676,73.487,34.98,26.24
7/8/2016 19:00,7,8,2016,19,1.03919,156.033,33.356,0.360634,999.67,13.5473,28.4342,84.625,37.9483,27.7375
7/8/2016 20:00,7,8,2016,20,1.36937,169.009,32.229,0.358247,1000.2,1.13507,27.316,66.298,40.0692,30.4008
7/8/2016 21:00,7,8,2016,21,1.2612,169.77,31.6084,0.359592,1000.57,1.12352,26.2753,69.441,46.9383,36.3317
7/8/2016 22:00,7,8,2016,22,2.30808,165.864,31.0165,0.360373,1001.12,1.13811,26.2536,57.099,38.675,29.0325
7/8/2016 23:00,7,8,2016,23,2.21159,165.567,30.312,0.362326,1001.69,1.12352,26.4509,43.3325,29.8525,22.2417
7/9/2016 0:00,7,9,2016,0,1.82844,161.59,29.8607,0.3602,1001.53,1.11927,26.6496,48.211,32.2854,19.9354
7/9/2016 1:00,7,9,2016,1,1.51495,160.713,29.5947,0.361458,1001.13,1.12352,27.3307,36.5692,24.6692,16.2308
7/9/2016 2:00,7,9,2016,2,1.32924,161.34,29.2467,0.357986,1000.76,1.10833,27.5597,33.9776,22.8603,14.1845
7/9/2016 3:00,7,9,2016,3,1.28683,153.298,28.9973,0.356337,1000.47,1.10651,27.8398,30.387,20.3833,11.937
7/9/2016 4:00,7,9,2016,4,1.06491,140.339,28.8384,0.359245,1000.42,1.12109,27.8818,29.1191,19.5915,11.7638
7/9/2016 5:00,7,9,2016,5,1.18224,131.595,28.6676,0.3602,1000.42,1.1059,27.8347,,,
7/9/2016 6:00,7,9,2016,6,0.9048,124.679,28.6138,0.358767,1000.66,5.0361,27.683,23.9286,19.2884,17.2705
7/9/2016 7:00,7,9,2016,7,1.25347,130.086,28.9571,0.359332,1000.99,114.508,27.5664,32.3526,25.7105,22.5968
7/9/2016 8:00,7,9,2016,8,1.2711,155.842,29.9674,0.363715,1001.26,310.239,27.4214,40.211,26.854,15.805
