TIME,MONTH,DAY,YEAR,HOUR,WIND_SPEED,WIND_DIR,TEMP,RH,BAROMETER,RADIATION,INNER_TEMP,PM10,PM1,PM2.5
42425.67,2,25,2016,16,0.67164,4.24741,15.1467,0.361589,1027.07,96.157,23.1063,38.1427,21.7284,26.7788
42425.71,2,25,2016,17,0.60563,14.1088,14.8934,0.361111,1027.03,34.365,22.9097,38.1427,21.7284,26.7788
42425.75,2,25,2016,18,1.03964,19.9939,14.6844,0.359896,1027.7,2.54115,21.173,38.1427,21.7284,26.7788
42425.79,2,25,2016,19,0.79443,14.649,14.4444,0.36059,1028.01,1.09314,20.9465,38.1427,21.7284,26.7788
42425.83,2,25,2016,20,0.67058,9.8806,14.3034,0.360634,1028.78,1.08342,21.2202,38.1427,21.7284,26.7788
42425.88,2,25,2016,21,0.69659,9.8673,14.3192,0.361024,1029.72,1.06094,21.2061,38.1427,21.7284,26.7788
42425.92,2,25,2016,22,0.80314,354.555,14.2997,0.361111,1030.25,1.05304,21.3309,38.1427,21.7284,26.7788
42425.96,2,25,2016,23,0.82407,334.709,14.1219,0.363151,1030.15,1.10286,21.362,38.1427,21.7284,26.7788
42426.00,2,26,2016,0,0.411751,354.654,14.0875,0.362109,1029.93,1.06884,21.3777,38.1427,21.7284,26.7788
42426.04,2,26,2016,1,0.80521,1.26301,14.1112,0.360634,1029.36,1.05911,21.7169,38.1427,21.7284,26.7788
42426.08,2,26,2016,2,0.76731,334.99,14.0052,0.363281,1028.7,1.10651,21.7926,38.1427,21.7284,26.7788
42426.13,2,26,2016,3,0.51243,0.450965,13.9159,0.362587,1028.2,1.09497,21.6892,38.1427,21.7284,26.7788
42426.17,2,26,2016,4,0.75035,8.4134,13.8172,0.362153,1028.15,1.0737,21.6656,38.1427,21.7284,26.7788
42426.21,2,26,2016,5,0.8598,351.452,13.8334,0.362457,1028.39,1.07734,21.6396,38.1427,21.7284,26.7788
42426.25,2,26,2016,6,0.64791,336.927,13.9578,0.363585,1028.82,1.1138,21.3778,38.1427,21.7284,26.7788
42426.29,2,26,2016,7,0.758,329.292,13.9099,0.363411,1029.59,1.07066,21.095,38.1427,21.7284,26.7788
42426.33,2,26,2016,8,0.97063,346.585,13.9741,0.362847,1030.16,7.8865,21.0574,38.1427,21.7284,26.7788
42426.38,2,26,2016,9,0.73866,337.955,14.0105,0.364106,1030.87,26.2846,20.9882,38.1427,21.7284,26.7788
42426.42,2,26,2016,10,0.66565,338.769,14.2013,0.363542,1031.27,71.605,20.9234,38.1427,21.7284,26.7788
42426.46,2,26,2016,11,0.91674,351.29,14.5816,0.362587,1030.96,113.693,20.9626,38.1427,21.7284,26.7788
42426.50,2,26,2016,12,0.80296,313.997,14.9536,0.362674,1029.98,112.891,22.1999,38.1427,21.7284,26.7788
42426.54,2,26,2016,13,0.84968,320.737,14.9063,0.36454,1029.06,101.266,22.6984,38.1427,21.7284,26.7788
42426.58,2,26,2016,14,0.92579,340.421,14.2321,0.362717,1027.98,23.7429,22.783,38.1427,21.7284,26.7788
42426.63,2,26,2016,15,1.176685,288.4490211,14.93744891,0.360243,1009.37,1.217405,22.46076304,38.1427,21.7284,26.7788
42426.67,2,26,2016,16,1.17857,314.387,13.7078,0.361343,1026.59,40.5663,21.5177,79.6,56.8,63
42426.71,2,26,2016,17,1.20671,308.44,14.1908,0.361979,1026.28,21.034,21.7924,89.7,53.6,64.1
42426.75,2,26,2016,18,0.87707,321.9,14.4309,0.361111,1026.28,1.09497,21.7909,102.6,55.4,69.9
42426.79,2,26,2016,19,0.82852,321.08,14.481,0.361285,1026.59,1.10226,21.6479,104,62.6,73.9
42426.83,2,26,2016,20,0.93422,321.364,14.4249,0.359852,1027.26,1.07431,21.7229,105.1,69,77.9
42426.88,2,26,2016,21,0.78844,6.8693,14.3484,0.359592,1027.93,1.06519,21.7358,107.2,68.1,78.4
42426.92,2,26,2016,22,0.61064,357.332,14.383,0.360113,1028.13,1.07856,21.7814,104.4,65,74.9
42426.96,2,26,2016,23,0.83269,315.696,14.3046,0.3602,1028.25,1.0816,21.8816,100.2,67.1,75.7
42427.00,2,27,2016,0,1.0397,321.275,14.1161,0.36059,1027.67,1.07734,21.9188,87.2,66.3,71.6
42427.04,2,27,2016,1,1.20445,322.162,14.0124,0.362717,1027.18,1.10773,22.2164,80.3,60.8,66.2
42427.08,2,27,2016,2,0.99975,318.724,13.9817,0.361849,1026.51,1.12413,22.2761,61.5,49.7,53.2
42427.13,2,27,2016,3,1.10213,317.549,13.9821,0.36033,1026.18,1.06337,22.2028,59.1,44.3,48.2
42427.17,2,27,2016,4,1.14049,321.529,13.9775,0.363064,1025.36,1.09253,22.1953,75.2,54,60.2
42427.21,2,27,2016,5,1.00339,318.63,13.9053,0.362934,1025.23,1.09132,22.2225,72.3,56.6,60.9
42427.25,2,27,2016,6,0.99767,319.425,13.6865,0.361372,1025.43,1.07127,22.0443,71.2,52.3,57.7
42427.29,2,27,2016,7,1.17408,322.101,13.6048,0.358116,1026.13,3.67014,21.6936,69.8,45.3,52.3
42427.33,2,27,2016,8,1.31529,315.839,13.5455,0.360807,1026.75,55.324,21.6146,75.9,48.7,57.3
42427.38,2,27,2016,9,1.27253,311.961,13.442,0.359375,1027.44,164.724,21.5974,70.8,56.2,60.3
42427.42,2,27,2016,10,1.41864,311.032,14.0557,0.363498,1027.64,303.94,21.7576,75.6,57.8,62.2
42427.46,2,27,2016,11,2.22185,300.505,15.4115,0.364062,1027.23,512.64,22.465,67.2,50.8,54.6
42427.50,2,27,2016,12,1.83739,301.553,17.0445,0.364236,1025.97,542.07,23.5038,57.9,43.8,46.4
42427.54,2,27,2016,13,1.70582,309.866,18.4359,0.365495,1024.55,475.293,25.2334,62.8,48.2,50.8
42427.58,2,27,2016,14,2.18884,298.137,18.2662,0.363889,1023.47,224.736,26.1507,57.9,43.5,46.5
42427.63,2,27,2016,15,1.77926,303.554,17.6234,0.362283,1022.51,110.614,25.9682,58.1,40.7,43.9
42427.67,2,27,2016,16,1.6482,305.849,18.0408,0.362543,1021.61,305.21,25.8327,49.7,34.3,37.3
42427.71,2,27,2016,17,1.58677,308.129,18.9895,0.361502,1021.32,161.638,26.4435,46.6,29.5,32.9
42427.75,2,27,2016,18,1.05596,318.881,18.5556,0.362847,1021.61,19.9755,26.09,67.3,37.9,43.2
42427.79,2,27,2016,19,0.84477,318.902,17.6459,0.358854,1021.84,1.10226,25.366,93,50.1,57.8
42427.83,2,27,2016,20,0.81217,300.249,17.2589,0.356337,1022.46,1.09253,24.8618,102.3,61.4,69.1
42427.88,2,27,2016,21,0.50104,329.249,17.2307,0.35651,1022.8,1.10104,24.534,124.6,74.5,84.6
42427.92,2,27,2016,22,0.54619,291.135,17.1722,0.35638,1023.2,1.0901,24.3886,120.3,72.5,83.4
42427.96,2,27,2016,23,0.57456,322.19,16.7855,0.355946,1023.32,1.08403,24.2323,117.4,70.8,83.2
42428.00,2,28,2016,0,0.53438,329.737,16.5171,0.356033,1023.31,1.08403,24.0837,106.5,71.6,80.1
42428.04,2,28,2016,1,0.76111,323.266,16.1102,0.359635,1022.84,1.09618,24.3011,109.4,73.9,82.2
42428.08,2,28,2016,2,0.67933,319.515,15.7976,0.360634,1022.5,1.0974,24.2264,115.8,75.6,86.5
42428.13,2,28,2016,3,0.56706,2.89361,15.7244,0.358464,1022.46,1.06762,24.076,123.8,84.7,95.7
42428.17,2,28,2016,4,0.61382,13.6312,15.4886,0.357856,1022.31,1.12109,24.0261,138.1,106.6,115.9
42428.21,2,28,2016,5,0.6222,345.102,15.295,0.35829,1022.36,1.09314,23.914,164.6,129.2,140.7
42428.25,2,28,2016,6,0.69324,354.439,15.3499,0.357856,1022.49,1.08342,23.6651,152.8,116.8,127.7
42428.29,2,28,2016,7,1.09823,125.11,15.4809,0.358724,1022.65,1.0974,23.3761,174.8,119,133.7
42428.33,2,28,2016,8,0.86849,306.753,15.5588,0.359679,1023.84,18.9352,23.3329,178.7,134,146.7
42428.38,2,28,2016,9,0.66194,283.305,16.2082,0.359635,1024.72,139.988,23.2859,191.1,133.7,149.3
42428.42,2,28,2016,10,1.33848,312.738,17.2633,0.362283,1025.28,269.141,23.7447,139.4,106,114.8
42428.46,2,28,2016,11,1.36564,313.536,18.3188,0.367448,1025.28,346.951,24.7066,106.9,79.9,86.9
42428.50,2,28,2016,12,1.39227,310.821,19.8455,0.363976,1024.62,538.93,26.0269,79.7,59.2,64.6
42428.54,2,28,2016,13,0.80943,328.193,20.9978,0.360503,1023.7,568.56,27.6709,66.6,48.8,53.5
42428.58,2,28,2016,14,0.79614,23.9695,22.6868,0.364366,1022.59,780.3,29.0592,45.7,30,33.7
42428.63,2,28,2016,15,0.6035,347.128,23.5178,0.361024,1021.61,549.74,29.5895,37.8,24.3,27.7
42428.67,2,28,2016,16,0.496636,358.071,23.575,0.359766,1021.28,370.927,29.6792,41.5,25.2,29.6
42428.71,2,28,2016,17,0.66122,54.997,23.0737,0.358333,1021.35,188.872,29.3048,48.9,26.8,32.1
42428.75,2,28,2016,18,1.13707,102.186,22.3124,0.35855,1021.54,21.5365,28.6989,58.3,29.5,35.3
42428.79,2,28,2016,19,0.89442,104.941,20.5883,0.357248,1021.9,1.09193,27.553,82.3,44.4,51.7
42428.83,2,28,2016,20,0.80738,165.46,19.6235,0.358854,1022.62,1.09497,27.2248,113.3,67.1,76.6
42428.88,2,28,2016,21,0.66293,163.524,18.9837,0.359418,1023.37,1.0895,26.7828,152.2,85.8,99.7
42428.92,2,28,2016,22,0.87795,168.217,18.5826,0.360764,1024.08,1.07734,26.3743,158.7,99.8,114.1
42428.96,2,28,2016,23,0.88583,179.018,18.1452,0.362196,1024.23,1.11319,26.0351,166.6,103.5,119.5
42429.00,2,29,2016,0,0.91963,146.436,17.7806,0.363108,1024.25,1.10226,25.5811,189.7,105.9,128.1
42429.04,2,29,2016,1,0.86329,157.121,17.2371,0.356597,1023.94,1.07187,25.4356,157.8,103,118.5
42429.08,2,29,2016,2,0.73873,165.438,16.7558,0.356554,1023.48,1.10226,25.2527,139.3,102,112.8
42429.13,2,29,2016,3,0.58815,116.964,16.1771,0.35803,1023.23,1.07977,24.9274,149.9,102.3,115.6
42429.17,2,29,2016,4,0,502,15.5747,0.357509,1022.98,1.08646,24.6303,160.1,108.2,122.8
42429.21,2,29,2016,5,0.38308,358.508,15.3064,0.356597,1023.04,1.07613,24.3481,183.5,148.8,162.2
42429.25,2,29,2016,6,0.59279,11.5813,15.0924,0.358898,1023.51,1.08646,23.9201,182.5,146,159
42429.29,2,29,2016,7,0.5555,11.4879,14.8557,0.358594,1024.44,8.8655,23.3917,178.8,136.9,149.7
42429.33,2,29,2016,8,0.67517,330.299,15.1061,0.361198,1025.29,135.64,23.1667,165.3,110.1,125.8
42429.38,2,29,2016,9,1.0923,321.896,16.1354,0.362587,1026.21,348.804,23.2498,136.7,101.4,110.7
42429.42,2,29,2016,10,1.05512,321.601,18.0047,0.36467,1026.73,554.5,23.1742,126.9,96.9,105.2
42429.46,2,29,2016,11,1.40515,317.167,20.2089,0.365799,1026.16,704.63,23.958,113.2,80.1,88.9
42429.50,2,29,2016,12,1.22498,326.463,22.1158,0.36467,1025.41,777.47,25.4781,96.3,62.9,71.5
42429.54,2,29,2016,13,0.98366,329.282,24.0967,0.363759,1024.32,835.83,27.3498,44.1,25.6,30
42429.58,2,29,2016,14,1.34686,299.498,26.7799,0.366536,1022.93,764.67,29.1915,41.4,19.9,24.5
42429.63,2,29,2016,15,0.54427,299.833,28.0349,0.362283,1021.84,631.89,30.0116,43.9,17,22.6
42429.67,2,29,2016,16,1.399,147.517,28.8996,0.36059,1021.38,433.388,30.3927,47.6,13,19.3
42429.71,2,29,2016,17,2.24518,164.003,27.3049,0.36072,1021.12,216.996,29.8818,87.9,16.2,26.7
42429.75,2,29,2016,18,2.31839,164.371,25.281,0.358464,1021.41,19.6115,28.7138,114,22.4,35.7
42429.79,2,29,2016,19,1.61151,170.745,23.1008,0.358247,1021.85,1.11137,27.3346,165,42.5,65
42429.83,2,29,2016,20,1.49996,176.569,22.0892,0.360069,1022.22,1.11502,27.3991,145.6,74.5,88.8
42429.88,2,29,2016,21,1.12744,173.96,21.0444,0.35829,1023,1.08646,27.2351,137.5,72.5,86.4
42429.92,2,29,2016,22,1.12031,179.72,20.3835,0.357292,1023.6,1.06884,26.9417,151.1,74,90.1
42429.96,2,29,2016,23,1.38626,191.438,20.0918,0.360069,1023.69,1.10286,26.6263,134.7,63.1,78
42430.00,3,1,2016,0,1.45017,202.468,19.7305,0.361241,1023.32,1.10043,26.1837,105.4,52.7,64.9
42430.04,3,1,2016,1,0.52919,236.77,18.9395,0.360243,1022.71,1.09618,25.9438,107.3,56,69
42430.08,3,1,2016,2,0.61474,306.484,17.8344,0.359635,1021.79,1.10347,25.9393,113.5,63.6,76.6
42430.13,3,1,2016,3,0.53295,1.45508,17.1199,0.355425,1021.18,1.09193,25.605,158.2,96.7,113.6
42430.17,3,1,2016,4,0.60976,116.35,16.9189,0.355599,1021.01,1.08707,25.3338,199,122.6,143.1
42430.21,3,1,2016,5,0.84296,153.001,16.4033,0.357248,1021.24,1.09861,25.1227,206.1,119.4,142.6
42430.25,3,1,2016,6,0.62658,323.494,15.8298,0.36072,1021.98,1.10165,24.6712,212.8,141,161.2
42430.29,3,1,2016,7,0.60074,12.1619,15.6138,0.358811,1022.54,10.7212,24.0556,236.2,167.2,187
42430.33,3,1,2016,8,0.71629,347.604,15.9789,0.359158,1023.26,150.548,23.8173,215.5,145,164.2
42430.38,3,1,2016,9,0.86541,321.796,17.4455,0.362326,1023.79,346.299,23.8261,212.1,143.4,161.5
42430.42,3,1,2016,10,0.61351,134.168,19.7286,0.363759,1023.85,541.49,24.4025,146.1,87.6,101.7
42430.46,3,1,2016,11,1.34138,92.486,22.1805,0.363759,1023.45,663.17,25.4252,97.1,48.6,58.2
42430.50,3,1,2016,12,1.95464,120.526,23.8601,0.363238,1022.61,761.91,26.7828,89.5,34.9,44.9
42430.54,3,1,2016,13,2.00921,128.178,25.3216,0.363628,1021.34,773.94,28.3563,91.8,30.7,42.8
42430.58,3,1,2016,14,2.9594,143.292,27.2207,0.363498,1020.24,758.94,29.4519,106.3,16.9,29.7
42430.63,3,1,2016,15,3.2812,141.315,27.2191,0.36224,1019.38,572.34,30.2051,77.7,15.4,25
42430.67,3,1,2016,16,3.04625,145.625,26.7706,0.364062,1018.79,406.121,30.2887,86.1,16.9,28.3
42430.71,3,1,2016,17,3.04227,150.224,25.5452,0.359592,1018.67,225.988,29.7439,83.8,19.1,30.5
42430.75,3,1,2016,18,3.01109,139.327,24.0821,0.356424,1018.86,17.7096,28.673,121.6,24.1,39.8
42430.79,3,1,2016,19,2.23958,144.594,22.6135,0.359983,1019.08,1.08099,27.4702,169.2,28.5,50.8
42430.83,3,1,2016,20,2.04272,157.972,21.4072,0.357726,1019.85,1.06762,27.5433,95.9,30.9,45.7
42430.88,3,1,2016,21,2.14826,164.534,20.2812,0.359418,1020.67,1.11441,27.476,92.7,37.5,50.6
42430.92,3,1,2016,22,2.2703,164.021,19.2681,0.360981,1020.98,1.10469,27.1501,77,39.3,53.2
42430.96,3,1,2016,23,1.83558,165.761,18.7282,0.361415,1021,1.11866,26.7151,88,43.5,59.8
42431.00,3,2,2016,0,1.83179,171.694,18.538,0.360981,1020.79,1.1053,26.1882,93.3,44.6,63.9
42431.04,3,2,2016,1,1.78103,170.678,18.2792,0.360764,1020.09,1.06519,26.1246,81.1,45.4,58
42431.08,3,2,2016,2,1.46976,168.17,18.1023,0.362934,1019.61,1.06094,26.1377,73.1,42,53.9
42431.13,3,2,2016,3,1.40231,172.427,17.8324,0.362891,1019.14,1.07552,25.9506,69.4,40.9,51.7
42431.17,3,2,2016,4,0.72281,158.325,17.6892,0.359679,1019.11,1.04939,25.8493,80.1,45.6,58.2
42431.21,3,2,2016,5,0.72625,207.276,18.1853,0.360894,1019.5,1.04878,25.9615,80.9,47.2,59.8
42431.25,3,2,2016,6,0.56869,155.206,18.5741,0.36033,1020.11,1.06155,25.858,92.8,49.2,65.2
42431.29,3,2,2016,7,0.69315,129.409,18.4398,0.359462,1020.85,6.2234,25.5889,127.9,59.1,85.6
42431.33,3,2,2016,8,0.81257,83.046,18.6017,0.360807,1021.89,98.261,25.6495,188.8,89.5,127.4
42431.38,3,2,2016,9,0.95064,80.744,19.4554,0.360503,1022.58,190.266,25.9966,153.6,86.9,108.2
42431.42,3,2,2016,10,1.28808,95.631,20.6314,0.360026,1023.06,439.469,26.8021,119.3,65,82.1
42431.46,3,2,2016,11,1.4733,105.067,22.0444,0.361979,1022.87,490.157,28.0204,92.7,47.3,61.7
42431.50,3,2,2016,12,1.4562,85.981,22.7284,0.360894,1022.07,439.996,28.8327,92.3,45.7,58.7
42431.54,3,2,2016,13,1.81266,135.797,24.0677,0.360851,1020.78,619.92,29.0292,86,41.8,53.9
42431.58,3,2,2016,14,2.0842,157.486,25.2066,0.36033,1019.52,517.68,29.4128,74.1,35.8,45.6
42431.63,3,2,2016,15,1.9134,135.935,26.2734,0.364019,1018.38,569.54,29.6503,90.2,36.5,48.3
42431.67,3,2,2016,16,2.29345,136.56,26.3628,0.364106,1017.61,388.727,29.8867,95.2,36.4,49.1
42431.71,3,2,2016,17,2.5509,134.827,25.3449,0.359158,1017.18,186.305,29.5674,92.7,32.6,44.8
42431.75,3,2,2016,18,2.73253,139.143,23.9992,0.358247,1017.66,25.5737,28.7898,109,32.5,47
42431.79,3,2,2016,19,3.34433,136.273,22.6644,0.359809,1018.01,1.10165,27.6165,88.1,34.9,47.6
42431.83,3,2,2016,20,2.86096,140.892,21.2499,0.358637,1018.72,1.08342,27.763,63.9,39.5,46.8
42431.88,3,2,2016,21,2.31113,148.612,20.5105,0.359852,1019.6,1.07005,27.6511,64.8,39.3,47.6
42431.92,3,2,2016,22,2.04783,157.191,20.1259,0.359462,1019.96,1.03967,27.4661,66.2,41.4,49.7
42431.96,3,2,2016,23,2.35332,156.842,19.8268,0.359722,1019.88,1.06155,27.4208,59.9,40.4,47.7
42432.00,3,3,2016,0,2.54273,156.157,19.5701,0.36033,1019.33,1.08342,27.0572,52,37.4,43.5
42432.04,3,3,2016,1,2.66008,164.145,19.4733,0.361458,1019.02,1.07734,26.2451,51.2,38.9,44.3
42432.08,3,3,2016,2,2.25713,163.87,19.419,0.359896,1018.53,1.05486,26.0069,55.3,42.8,48.2
42432.13,3,3,2016,3,1.55441,143.605,19.419,0.359722,1018.05,1.0737,25.8782,61.1,43.9,51.6
42432.17,3,3,2016,4,1.74062,140.914,19.3487,0.361328,1018.16,1.08828,25.8496,57.6,40.8,48.7
42432.21,3,3,2016,5,2.13486,150.982,19.3519,0.360156,1018.39,1.08828,25.872,54.6,36.7,45.1
42432.25,3,3,2016,6,1.9586,151.164,19.3217,0.359418,1018.85,1.05425,25.8169,68.4,41.9,53.2
42432.29,3,3,2016,7,1.66951,160.461,19.3398,0.36059,1019.25,5.428,25.9518,84,47.1,61.2
42432.33,3,3,2016,8,1.96149,156.945,19.686,0.360547,1019.84,25.4971,26.2512,101.8,49.6,70.4
42432.38,3,3,2016,9,2.42212,149.232,20.1227,0.361285,1020.34,55.931,26.6737,100.9,48.9,69.4
42432.42,3,3,2016,10,2.42658,149.924,20.5035,0.359983,1020.38,61.189,27.3575,99.66,49.5447,68.764
42432.46,3,3,2016,11,2.08484,147.451,20.8446,0.360894,1020.65,107.639,27.2338,93.786,50.075,65.468
42432.50,3,3,2016,12,2.18833,147.217,21.9382,0.363455,1019.35,283.8,28.0368,88.776,47.4142,61.543
42432.54,3,3,2016,13,2.53514,155.118,23.2225,0.361328,1017.96,362.639,28.9786,83.923,41.8168,53.294
42432.58,3,3,2016,14,2.22515,151.948,24.7947,0.361198,1016.58,516.48,29.2795,75.317,34.4971,45.9832
42432.63,3,3,2016,15,2.53108,159.727,24.7815,0.357639,1015.8,285.853,29.0616,82.926,33.2496,44.2329
42432.67,3,3,2016,16,2.82496,151.681,25.0039,0.356641,1014.89,296.963,29.2689,90.555,33.6298,45.4887
42432.71,3,3,2016,17,2.94428,141.698,24.2045,0.360894,1014.49,112.644,29.1635,93.683,34.8126,47.4204
42432.75,3,3,2016,18,3.05309,139.696,23.2571,0.359679,1014.88,12.95,28.7732,87.525,40.9255,53.268
42432.79,3,3,2016,19,3.16447,138.108,22.4493,0.358898,1015.27,1.09679,27.8504,80.703,42.3869,56.531
42432.83,3,3,2016,20,2.88767,137.907,21.68,0.360677,1015.82,1.11866,27.7642,77.059,44.1992,56.365
42432.88,3,3,2016,21,3.33802,137.38,20.9219,0.359679,1016.19,1.11927,27.8464,68.845,41.6942,51.425
42432.92,3,3,2016,22,2.69865,138.914,20.265,0.359766,1016.24,1.09375,27.7348,65.49,42.5981,50.522
42432.96,3,3,2016,23,2.15499,139.277,19.7629,0.360113,1016.17,1.0901,27.4547,61.751,42.7237,49.314
42433.00,3,4,2016,0,2.38571,141.042,19.3239,0.361589,1016.11,1.10226,26.9163,49.8423,37.8094,42.8586
42433.04,3,4,2016,1,2.16064,141.332,19.215,0.360373,1015.68,1.11076,26.0419,52.591,39.0971,44.8623
42433.08,3,4,2016,2,2.55253,138.221,18.9785,0.361024,1014.92,1.11684,25.8787,50.825,39.5931,44.8263
42433.13,3,4,2016,3,2.55936,146.02,18.6994,0.363368,1014.18,1.11927,25.882,50.155,40.1351,45.0019
42433.17,3,4,2016,4,2.88887,141.623,18.6652,0.361849,1014.03,1.10408,25.9482,52.992,42.4201,48.0271
42433.21,3,4,2016,5,2.89531,136.185,18.5133,0.361415,1014.38,1.10651,25.908,51.666,39.7362,45.5744
42433.25,3,4,2016,6,2.71172,136.98,18.3773,0.363715,1014.74,1.12049,25.8815,50.516,40.3615,44.9064
42433.29,3,4,2016,7,2.47304,139.396,18.5408,0.362023,1015.18,1.11016,25.7199,63.536,42.0697,50.342
42433.33,3,4,2016,8,2.1852,142.133,19.1105,0.361328,1016.02,6.8408,25.8909,76.119,41.0927,53.385
42433.38,3,4,2016,9,2.95101,145.276,19.7033,0.36237,1016.51,70.492,26.3222,66.024,36.8885,46.4979
42433.42,3,4,2016,10,2.74995,156.469,20.7317,0.362587,1016.84,147.282,26.9418,58.804,33.7656,41.5412
42433.46,3,4,2016,11,3.28046,163.157,21.8105,0.363498,1016.51,331.824,27.8283,59.442,33.7018,41.3309
42433.50,3,4,2016,12,3.3833,151.884,23.3115,0.360417,1015.86,416.314,28.6859,66.641,31.9249,40.7264
42433.54,3,4,2016,13,3.42185,137.302,22.6012,0.363021,1014.85,281.53,28.9811,45.536,26.623,32.8594
42433.58,3,4,2016,14,3.45685,142.027,22.5244,0.361372,1013.49,227.591,29.093,47.3192,28.6453,34.2925
42433.63,3,4,2016,15,3.24725,137.402,22.4998,0.36224,1012.46,192.866,29.1151,52.788,28.7647,36.8807
42433.67,3,4,2016,16,3.07312,140.726,22.805,0.361632,1011.94,157.808,29.0487,55.772,32.5563,39.4186
42433.71,3,4,2016,17,3.20617,140.438,22.7657,0.359592,1012.01,40.0355,29.0179,57.401,31.8286,39.6467
42433.75,3,4,2016,18,3.09051,140.769,22.3218,0.360677,1012.53,2.65113,28.7952,65.206,35.6457,44.7686
42433.79,3,4,2016,19,3.49336,139.056,21.6414,0.360026,1012.89,1.10104,27.8552,60.41,35.7591,43.7841
42433.83,3,4,2016,20,3.12407,134.778,21.0866,0.359809,1013.86,1.10286,27.8221,59.868,36.4343,43.8663
42433.88,3,4,2016,21,2.63891,137.546,20.7678,0.359201,1014.66,1.1375,27.8586,50.824,32.7632,38.9039
42433.92,3,4,2016,22,2.50821,138.332,20.6513,0.359332,1014.98,1.09618,27.869,55.18,32.9831,40.1708
42433.96,3,4,2016,23,2.08383,143.881,20.3555,0.36072,1014.98,1.11502,27.8006,57.142,36.2012,43.068
42434.00,3,5,2016,0,2.06774,132.798,20.2388,0.359635,1014.53,1.12352,27.3942,49.5922,36.2315,41.0323
42434.04,3,5,2016,1,2.08502,146.853,19.992,0.360547,1013.89,1.07856,26.3119,59.59,37.6837,44.9701
42434.08,3,5,2016,2,1.50955,152.711,19.9394,0.361328,1013.72,1.1138,25.9915,42.0058,32.6121,36.2981
42434.13,3,5,2016,3,1.50003,135.679,19.6619,0.362109,1013.17,1.13872,25.8815,37.866,30.6541,33.6289
42434.17,3,5,2016,4,1.54368,136.127,19.5108,0.360156,1012.93,1.11927,25.8142,47.6026,36.3019,40.4724
42434.21,3,5,2016,5,1.26206,131.263,19.3405,0.360286,1013.13,1.11137,25.7469,49.4352,39.8572,43.6724
42434.25,3,5,2016,6,0.99672,111.654,19.4138,0.36033,1013.68,1.0901,25.8019,41.4191,36.6828,38.6811
42434.29,3,5,2016,7,0.82183,130.173,19.4427,0.359809,1014.37,1.10043,25.968,40.489,35.5721,37.5998
42434.33,3,5,2016,8,0.91372,138.538,19.5745,0.35816,1015.22,7.1215,26.2138,37.8844,32.7215,34.828
42434.38,3,5,2016,9,1.50671,137.594,19.827,0.363802,1015.73,63.179,26.5215,38.767,32.3629,34.7403
42434.42,3,5,2016,10,1.52783,142.534,19.9018,0.36263,1015.81,81.438,26.9218,32.2848,25.0351,27.1936
42434.46,3,5,2016,11,1.53804,143.689,20.1243,0.361198,1015.67,69.214,27.2346,36.9485,27.886,30.7843
42434.50,3,5,2016,12,1.51749,145.29,20.312,0.3625,1015.01,137.148,27.5451,39.9367,29.1892,32.7614
42434.54,3,5,2016,13,1.42648,154.266,20.7894,0.361719,1014.1,80.002,28.1861,39.1575,27.6577,31.2018
42434.58,3,5,2016,14,1.94324,165.882,20.7403,0.3602,1013.07,73.158,28.3183,59.511,30.9104,40.9078
42434.63,3,5,2016,15,1.53995,162.879,20.8266,0.359592,1012.43,83.39,28.3694,69.195,33.4887,46.7474
42434.67,3,5,2016,16,1.57703,142.515,21.072,0.359983,1012.2,40.902,28.4785,54.315,30.1022,38.2837
42434.71,3,5,2016,17,1.37714,135.917,20.7191,0.359896,1012.35,18.8733,28.4212,46.6702,32.5779,36.4591
42434.75,3,5,2016,18,1.00369,119.807,20.5078,0.358247,1012.92,2.3303,28.083,67.917,37.7879,47.654
42434.79,3,5,2016,19,0.84568,98.256,20.3349,0.360026,1013.58,1.07917,27.4378,71.097,59.133,63.945
42434.83,3,5,2016,20,0.86158,111.276,20.1973,0.360677,1014.65,1.11016,27.3333,52.202,44.3753,47.8858
42434.88,3,5,2016,21,1.31014,132.896,20.1735,0.360373,1015.42,1.11806,27.3552,53.38,43.6648,47.9356
42434.92,3,5,2016,22,1.10276,133.224,20.2002,0.360938,1015.99,1.11319,27.3494,57.711,43.2724,49.2061
42434.96,3,5,2016,23,0.77128,134.966,20.2006,0.36059,1016.17,1.09193,27.3183,59.052,45.2495,50.629
42435.00,3,6,2016,0,0.96473,144.61,20.1557,0.359809,1016.16,1.10043,27.0619,58.229,43.8144,48.9762
42435.04,3,6,2016,1,0.74851,139.974,19.9948,0.359505,1015.7,1.10165,26.183,47.9514,35.5897,39.6967
42435.08,3,6,2016,2,0,502,19.8946,0.360156,1015.07,1.10651,25.9635,53.524,39.9301,44.57
42435.13,3,6,2016,3,0.53721,164.493,19.8474,0.360417,1014.59,1.13507,25.8922,66.766,52.581,58.104
42435.17,3,6,2016,4,0.496459,1.08425,19.8584,0.359115,1014.26,1.06519,25.8313,66.054,51.153,57.124
42435.21,3,6,2016,5,0.322623,138.007,19.8882,0.361111,1014.23,1.10043,25.7545,62.28,50.771,55.612
42435.25,3,6,2016,6,0.74249,147.547,19.9461,0.360373,1014.51,1.1217,25.842,51.651,44.1923,47.7902
