TIME,AMB_TEMP,CO,NO,NO2,NOx,O3,RH,SO2,WD_HR,WIND_DIREC,WIND_SPEED,WS_HR,PM10,PM2.5
1.4523732e+18,17.0,0.38,0.6,6.2,6.8,25.0,85.0,1.4,200.0,209.0,1.4,0.6,57.0,25.0
1.4523768e+18,17.0,0.36,0.7,4.3,5.0,25.0,85.0,1.3,210.0,166.0,0.6,0.4,54.0,22.0
1.4523804e+18,17.0,0.34,0.4,3.8,4.3,25.0,86.0,1.3,228.0,191.0,1.0,0.4,47.0,21.0
1.452384e+18,17.0,0.32,0.4,2.6,3.0,25.0,84.0,1.2,219.0,234.0,1.1,0.7,41.0,20.0
1.4523876e+18,16.0,0.33,0.5,2.7,3.2,25.0,86.0,1.0,242.0,194.0,0.8,0.4,38.0,16.0
1.4523912e+18,16.0,0.3,0.5,2.4,2.9,26.0,86.0,1.0,197.0,212.0,1.1,0.7,33.0,14.0
1.4523948e+18,16.0,0.29,1.4,1.7,3.1,27.0,85.0,0.9,234.0,204.0,1.0,0.4,33.0,12.0
1.4523984e+18,16.0,0.29,1.2,1.4,2.6,26.0,83.0,1.0,202.0,202.0,1.6,1.2,34.0,10.0
1.452402e+18,17.0,0.31,1.3,1.3,2.6,28.0,82.0,0.9,216.0,198.0,0.9,0.5,31.0,12.0
1.4524056e+18,17.0,0.3,1.3,2.1,3.4,25.0,80.0,1.0,199.0,209.0,1.8,1.1,31.0,14.0
1.4524092e+18,17.0,0.41,1.8,6.5,8.2,21.0,80.0,1.1,270.0,240.0,0.7,0.5,35.0,14.0
1.4524128e+18,18.0,0.52,2.7,9.6,12.0,19.0,80.0,1.5,222.0,204.0,0.6,0.5,41.0,18.0
1.4524164e+18,19.0,0.45,3.7,8.8,13.0,22.0,78.0,1.4,216.0,180.0,1.1,0.7,46.0,18.0
1.45242e+18,21.0,0.39,2.9,7.2,10.0,30.0,75.0,1.5,250.0,296.0,1.2,0.4,45.0,16.0
1.4524236e+18,22.0,0.41,2.4,6.3,8.7,41.0,70.0,1.4,205.0,205.0,1.0,0.9,45.0,15.0
1.4524272e+18,23.0,0.52,2.3,11.0,13.0,45.0,67.0,1.8,109.0,122.0,1.2,0.5,49.0,17.0
1.4524308e+18,23.0,0.38,1.8,5.2,7.0,47.0,66.0,1.3,99.0,74.0,1.2,1.1,49.0,17.0
1.4524344e+18,23.0,0.38,1.5,6.0,7.5,45.0,64.0,1.4,82.0,93.0,1.6,0.9,43.0,15.0
1.452438e+18,22.0,0.4,1.3,6.5,7.8,44.0,70.0,1.7,75.0,358.0,0.8,0.3,40.0,17.0
1.4524416e+18,22.0,0.52,1.3,12.0,14.0,36.0,74.0,2.2,329.0,317.0,0.9,0.6,49.0,18.0
1.4524452e+18,21.0,0.78,2.1,19.0,21.0,21.0,79.0,2.2,320.0,305.0,0.6,0.4,67.0,24.0
1.4524488e+18,21.0,1.05,3.5,27.0,30.0,9.8,82.0,2.1,305.0,31.0,0.6,0.6,87.0,39.0
1.4524524e+18,20.0,0.84,3.3,20.0,23.0,12.0,83.0,1.8,275.0,284.0,1.7,0.4,79.0,39.0
1.452456e+18,20.0,0.8,2.9,21.0,24.0,10.0,85.0,1.9,293.0,296.0,1.2,0.8,62.0,26.0
1.4524596e+18,20.0,0.53,1.8,12.0,13.0,17.0,86.0,1.5,232.0,222.0,0.6,0.5,55.0,23.0
1.4524632e+18,20.0,0.46,1.4,8.7,10.0,19.0,86.0,1.6,189.0,107.0,0.8,0.3,46.0,19.0
1.4524668e+18,19.0,0.4,1.2,10.0,11.0,28.0,93.0,1.6,37.0,26.0,1.0,0.5,44.0,15.0
1.4524704e+18,19.0,0.28,1.2,5.6,6.8,33.0,93.0,1.2,297.0,219.0,0.8,0.8,36.0,13.0
1.452474e+18,19.0,0.33,1.4,6.2,7.5,21.0,91.0,1.8,199.0,267.0,0.6,0.5,33.0,15.0
1.4524776e+18,19.0,0.29,1.3,4.6,5.9,16.0,88.0,1.7,179.0,181.0,1.0,0.6,35.0,16.0
1.4524812e+18,19.0,0.26,0.4,3.1,3.5,14.0,86.0,1.5,169.0,191.0,0.5,0.5,32.0,12.0
1.4524848e+18,19.0,0.25,0.2,2.9,3.1,13.0,84.0,1.6,158.0,166.0,0.8,0.4,31.0,11.0
1.4524884e+18,19.0,0.27,0.5,3.6,4.1,11.0,86.0,1.6,195.0,197.0,0.6,0.6,29.0,11.0
1.452492e+18,19.0,0.3,0.8,5.7,6.5,9.8,87.0,1.7,225.0,285.0,0.5,0.4,31.0,12.0
1.4524956e+18,19.0,0.75,11.0,15.0,26.0,2.5,87.0,2.6,206.0,172.0,0.7,0.4,38.0,13.0
1.4524992e+18,19.0,0.69,12.0,14.0,26.0,2.5,88.0,2.7,201.0,256.0,0.6,0.6,47.0,14.0
1.4525028e+18,19.0,0.64,10.0,16.0,26.0,6.3,87.0,2.9,186.0,175.0,0.9,0.7,45.0,15.0
1.4525064e+18,19.0,0.44,6.3,14.0,20.0,11.0,88.0,2.8,212.0,179.0,0.8,0.5,38.0,16.0
1.45251e+18,19.0,0.43,4.7,14.0,19.0,17.0,87.0,2.7,189.0,336.0,0.7,0.3,37.0,14.0
1.4525136e+18,20.0,0.4,2.4,10.0,12.0,27.0,84.0,2.5,259.0,257.0,1.0,0.4,30.0,13.0
1.4525172e+18,20.0,0.37,2.0,7.7,9.7,28.0,83.0,2.4,301.0,16.0,1.1,0.7,27.0,11.0
1.4525208e+18,21.0,0.29,1.2,6.6,7.7,36.0,74.0,2.5,313.0,317.0,1.7,0.8,26.0,8.0
1.4525244e+18,20.0,0.34,0.7,6.3,7.0,37.0,71.0,1.7,319.0,71.0,0.6,0.7,21.0,6.0
1.452528e+18,20.0,0.41,0.7,12.0,13.0,31.0,71.0,1.8,305.0,303.0,2.4,1.7,17.0,9.0
1.4525316e+18,20.0,0.38,0.8,9.5,10.0,35.0,72.0,1.5,303.0,304.0,1.8,1.6,17.0,6.0
1.4525352e+18,19.0,0.31,0.7,6.7,7.4,39.0,72.0,1.6,302.0,306.0,1.6,1.8,19.0,1.0
1.4525388e+18,19.0,0.45,1.0,12.0,13.0,32.0,72.0,1.6,280.0,344.0,1.1,0.3,16.0,1.0
1.4525424e+18,19.0,0.57,1.2,19.0,20.0,25.0,72.0,1.8,148.0,125.0,0.8,0.0,17.0,8.0
1.452546e+18,19.0,0.37,0.9,10.0,11.0,26.0,78.0,1.7,274.0,307.0,2.4,0.6,21.0,9.0
1.4525496e+18,19.0,0.24,0.1,3.5,3.6,41.0,68.0,1.6,304.0,299.0,1.9,2.7,22.0,5.0
1.4525532e+18,19.0,0.24,0.4,3.3,3.7,39.0,70.0,1.7,345.0,211.0,0.7,0.2,17.0,5.0
1.4525568e+18,19.0,0.27,0.3,4.7,5.0,33.0,75.0,1.6,66.0,72.0,1.8,0.6,16.0,6.0
1.4525604e+18,18.0,0.27,0.3,4.8,5.1,34.0,78.0,1.0,44.0,58.0,1.2,0.5,21.0,8.0
1.452564e+18,18.0,0.26,0.4,3.2,3.6,34.0,79.0,1.2,53.0,70.0,0.9,0.5,19.0,7.0
1.4525676e+18,18.0,0.25,0.5,5.0,5.5,24.0,86.0,1.1,233.0,242.0,0.8,0.5,18.0,6.0
1.4525712e+18,18.0,0.27,0.5,4.1,4.6,29.0,84.0,1.3,55.0,105.0,1.0,0.3,20.0,6.0
1.4525748e+18,17.0,0.22,0.7,4.2,4.9,21.0,89.0,0.9,196.0,217.0,1.0,0.8,18.0,6.0
1.4525784e+18,18.0,0.3,0.7,6.8,7.5,28.0,81.0,2.1,46.0,33.0,1.2,0.4,22.0,6.0
1.452582e+18,18.0,0.55,1.4,16.0,18.0,19.0,82.0,1.3,176.0,65.0,0.8,0.2,25.0,6.0
1.4525856e+18,17.0,0.47,3.2,17.0,20.0,12.0,87.0,1.2,228.0,235.0,0.9,0.4,23.0,6.0
1.4525892e+18,18.0,0.43,4.2,16.0,20.0,14.0,87.0,1.3,287.0,303.0,0.8,0.6,26.0,9.0
1.4525928e+18,18.0,0.39,2.4,12.0,14.0,24.0,83.0,1.2,314.0,319.0,1.3,0.9,33.0,11.0
1.4525964e+18,18.0,0.37,1.5,8.5,10.0,30.0,79.0,1.2,287.0,288.0,1.4,0.9,32.0,11.0
1.4526e+18,18.0,0.36,1.3,7.5,8.8,33.0,76.0,1.1,225.0,209.0,1.1,0.5,27.0,7.0
1.4526036e+18,18.0,0.36,1.1,8.0,9.2,33.61436180473702,76.0,1.0,194.0,232.0,0.8,0.4,33.61436180473702,33.61436180473702
1.4526072e+18,18.0,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,81.0,33.7289292011756,54.0,320.0,1.6,0.7,26.0,13.0
1.4526108e+18,17.0,0.39,1.5,12.0,14.0,26.0,86.0,1.0,310.0,72.0,1.2,0.7,29.0,11.0
1.4526144e+18,17.0,0.43,1.6,10.0,12.0,31.0,85.0,1.1,48.0,41.0,1.3,0.7,32.0,11.0
1.452618e+18,17.0,0.52,1.6,14.0,16.0,29.0,85.0,1.1,69.0,61.0,1.6,0.7,30.0,11.0
1.4526216e+18,17.0,0.48,1.4,13.0,14.0,30.0,82.0,1.1,31.0,313.0,1.5,0.5,28.0,11.0
1.4526252e+18,16.0,0.38,1.2,9.6,11.0,31.0,90.0,1.0,277.0,250.0,0.8,0.7,31.0,11.0
1.4526288e+18,15.0,0.33,0.9,6.6,7.5,35.0,94.0,1.0,234.0,185.0,1.3,0.6,34.0,11.0
1.4526324e+18,15.0,0.32,1.1,6.0,7.1,36.0,94.0,1.0,203.0,196.0,0.7,0.7,29.0,12.0
1.452636e+18,15.0,0.29,0.9,4.5,5.4,37.0,94.0,1.0,191.0,186.0,0.7,0.5,29.0,12.0
1.4526396e+18,15.0,0.28,0.9,3.8,4.8,36.0,94.0,1.0,268.0,259.0,0.9,0.7,24.0,9.0
1.4526432e+18,15.0,0.27,0.8,3.5,4.3,38.0,94.0,0.9,214.0,193.0,1.3,0.7,22.0,9.0
1.4526468e+18,15.0,0.26,1.0,3.1,4.0,41.0,93.0,1.2,203.0,205.0,1.0,0.7,20.0,6.0
1.4526504e+18,15.0,0.26,0.8,3.5,4.4,37.0,93.0,1.1,230.0,319.0,1.1,0.3,19.0,5.0
1.452654e+18,15.0,0.27,0.3,3.1,3.3,33.0,93.0,1.2,196.0,185.0,1.1,0.5,18.0,6.0
1.4526576e+18,15.0,0.25,0.4,2.8,3.2,35.0,94.0,1.2,201.0,197.0,1.1,0.8,20.0,6.0
1.4526612e+18,15.0,0.27,0.3,3.0,3.3,33.0,94.0,1.2,187.0,206.0,0.8,0.7,22.0,4.0
1.4526648e+18,15.0,0.3,0.4,3.2,3.6,35.0,94.0,1.1,244.0,208.0,0.5,0.3,16.0,3.0
1.4526684e+18,15.0,0.42,0.9,9.8,11.0,30.0,91.0,1.1,213.0,193.0,1.0,0.6,15.0,4.0
1.452672e+18,15.0,0.43,0.8,10.0,11.0,28.0,93.0,1.2,217.0,194.0,0.9,0.5,23.0,7.0
1.4526756e+18,15.0,0.34,1.0,7.7,8.7,30.0,93.0,1.1,190.0,212.0,0.9,0.7,22.0,7.0
1.4526792e+18,15.0,0.34,1.0,6.0,7.0,33.0,91.0,1.1,206.0,210.0,1.1,0.8,21.0,5.0
1.4526828e+18,15.0,0.37,1.1,7.6,8.7,33.0,92.0,1.1,182.0,167.0,0.9,0.9,20.0,6.0
1.4526864e+18,15.0,0.39,1.3,8.1,9.4,35.0,92.0,1.2,174.0,117.0,1.4,1.0,15.0,9.0
1.45269e+18,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,25.0,86.0,33.61436180473702,94.0,1.6,0.2,0.8,33.61436180473702,33.61436180473702
1.4526936e+18,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,105.0,1.9,33.7289292011756,33.7289292011756,33.7289292011756
1.4526972e+18,16.0,0.53,0.6,8.7,9.3,37.0,78.0,1.2,105.0,300.0,0.9,0.3,24.0,4.0
1.4527008e+18,15.0,0.43,0.6,7.3,8.0,38.0,84.0,1.3,188.0,181.0,1.8,1.0,23.0,10.0
1.4527044e+18,15.0,0.46,0.8,11.0,12.0,33.0,91.0,1.2,180.0,176.0,1.5,1.4,25.0,14.0
1.452708e+18,14.0,0.45,0.5,8.8,9.3,33.0,92.0,1.3,180.0,179.0,1.7,1.6,22.0,10.0
1.4527116e+18,14.0,0.42,0.5,6.0,6.4,34.0,94.0,1.1,185.0,187.0,0.9,1.1,18.0,9.0
1.4527152e+18,14.0,0.42,0.6,6.2,6.7,33.0,94.0,1.3,212.0,207.0,0.8,0.6,21.0,8.0
1.4527188e+18,14.0,0.41,0.4,5.2,5.6,33.0,92.0,1.2,209.0,207.0,1.2,1.0,19.0,6.0
1.4527224e+18,14.0,0.41,0.4,4.4,4.7,32.0,90.0,1.3,200.0,198.0,0.9,0.6,15.0,4.0
1.452726e+18,14.0,0.4,0.2,4.0,4.2,31.0,89.0,1.1,207.0,209.0,1.3,0.9,17.0,4.0
1.4527296e+18,14.0,0.41,0.1,3.5,3.6,31.0,89.0,1.2,204.0,202.0,1.1,1.0,19.0,6.0
1.4527332e+18,14.0,0.42,0.2,3.8,4.0,31.0,90.0,1.3,240.0,194.0,0.7,0.5,18.0,6.0
1.4527368e+18,14.0,0.43,0.6,2.9,3.5,33.0,91.0,1.2,200.0,190.0,1.0,0.8,17.0,6.0
1.4527404e+18,14.0,0.43,0.5,2.9,3.4,32.0,92.0,1.2,197.0,209.0,0.7,0.7,20.0,3.0
1.452744e+18,14.0,0.45,0.6,2.9,3.6,30.0,92.0,1.2,264.0,295.0,1.3,0.4,21.0,3.0
1.4527476e+18,14.0,0.47,0.9,3.9,4.8,26.0,91.0,1.3,308.0,306.0,0.9,1.0,16.0,6.0
1.4527512e+18,14.0,0.52,1.0,5.9,7.0,20.0,90.0,1.1,291.0,290.0,1.0,1.1,16.0,6.0
1.4527548e+18,14.0,0.82,4.6,17.0,21.0,9.1,88.0,1.3,303.0,306.0,0.8,0.8,17.0,5.0
1.4527584e+18,15.0,0.81,3.3,16.0,19.0,12.0,87.0,1.5,309.0,292.0,0.8,0.8,20.0,8.0
1.452762e+18,15.0,0.82,2.1,18.0,21.0,17.0,83.0,2.4,353.0,343.0,1.0,0.3,42.0,19.0
1.4527656e+18,15.0,0.71,2.6,17.0,20.0,16.0,84.0,1.8,260.0,197.0,0.8,0.5,57.0,24.0
1.4527692e+18,16.0,0.67,2.9,17.0,20.0,22.0,80.0,2.1,173.0,282.0,0.9,0.4,59.0,23.0
1.4527728e+18,16.0,0.65,2.1,13.0,16.0,30.0,78.0,2.0,254.0,275.0,0.6,0.4,59.0,24.0
1.4527764e+18,16.0,0.58,1.2,7.9,9.1,36.0,76.0,1.9,243.0,258.0,0.7,0.4,63.0,25.0
1.45278e+18,16.0,0.59,1.1,7.2,8.3,36.0,76.0,1.8,286.0,317.0,0.9,0.3,60.0,25.0
1.4527836e+18,16.0,0.61,0.9,8.8,9.7,33.0,76.0,1.9,309.0,305.0,1.5,1.0,34.167129027138515,20.0
1.4527872e+18,16.0,0.7,1.4,16.0,18.0,25.0,78.0,1.8,276.0,213.0,1.1,0.7,61.0,23.0
1.4527908e+18,16.0,0.77,1.8,20.0,22.0,21.0,79.0,2.1,289.0,301.0,1.3,1.0,69.0,26.0
1.4527944e+18,16.0,0.76,1.4,14.0,16.0,20.0,82.0,1.6,294.0,280.0,1.3,1.2,68.0,23.0
1.452798e+18,16.0,0.67,1.0,9.7,11.0,26.0,80.0,1.5,289.0,288.0,1.4,1.3,60.0,22.0
1.4528016e+18,16.0,0.6,1.1,8.3,9.4,25.0,82.0,1.8,252.0,275.0,1.1,0.6,58.0,25.0
1.4528052e+18,16.0,0.61,1.0,8.1,9.2,24.0,84.0,1.9,284.0,292.0,1.2,0.9,56.0,23.0
1.4528088e+18,16.0,0.69,0.8,12.0,12.0,17.0,85.0,1.6,283.0,300.0,0.8,0.6,56.0,20.0
1.4528124e+18,16.0,0.62,0.7,9.8,11.0,18.0,84.0,1.6,281.0,358.0,0.5,0.4,53.0,20.0
1.452816e+18,16.0,0.61,0.8,9.8,11.0,16.0,86.0,1.4,291.0,293.0,1.5,0.7,52.0,21.0
1.4528196e+18,16.0,0.54,0.7,6.1,6.7,19.0,87.0,1.9,254.0,273.0,1.0,0.5,46.0,23.0
1.4528232e+18,16.0,0.49,0.5,3.9,4.5,20.0,86.0,2.3,270.0,211.0,1.0,0.6,41.0,19.0
1.4528268e+18,16.0,0.46,0.6,3.7,4.4,19.0,83.0,2.7,210.0,202.0,1.1,1.1,36.0,12.0
1.4528304e+18,16.0,0.43,0.4,3.3,3.7,20.0,82.0,2.2,234.0,272.0,1.3,0.7,27.0,7.0
1.452834e+18,16.0,0.45,0.6,3.5,4.1,19.0,83.0,1.8,258.0,214.0,0.9,0.7,28.0,10.0
1.4528376e+18,16.0,0.45,0.9,4.6,5.5,18.0,84.0,2.2,237.0,285.0,0.8,0.5,31.0,13.0
1.4528412e+18,16.0,0.92,8.2,20.0,28.0,5.9,87.0,2.1,301.0,38.0,0.8,0.2,34.0,17.0
1.4528448e+18,17.0,1.26,16.0,25.0,41.0,4.7,90.0,3.2,187.0,193.0,1.2,0.4,47.0,26.0
1.4528484e+18,17.0,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,87.0,37.679122901420705,253.0,288.0,0.8,0.5,52.0,28.0
1.452852e+18,17.0,35.78526745675841,35.78526745675841,35.78526745675841,35.78526745675841,35.78526745675841,85.0,35.78526745675841,227.0,296.0,0.6,0.3,49.0,26.0
1.4528556e+18,18.0,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,86.0,35.01416118243613,272.0,311.0,0.6,0.1,48.0,25.0
1.4528592e+18,18.0,34.087792843691055,34.087792843691055,34.087792843691055,34.087792843691055,34.087792843691055,87.0,34.087792843691055,220.0,214.0,0.5,0.4,34.087792843691055,34.087792843691055
1.4528628e+18,18.0,33.61436180473702,33.61436180473702,33.61436180473702,33.61436180473702,16.0,82.0,33.61436180473702,203.0,193.0,0.9,0.3,63.0,34.0
1.4528664e+18,18.0,0.53,33.7289292011756,33.7289292011756,33.7289292011756,22.0,61.0,2.1,33.7289292011756,33.7289292011756,33.7289292011756,33.7289292011756,54.0,26.0
1.45287e+18,18.0,0.51,2.7,16.0,18.0,17.0,53.0,2.1,289.0,271.0,1.0,1.1,47.0,20.0
1.4528736e+18,17.0,0.67,3.0,19.0,22.0,19.0,53.0,2.2,290.0,278.0,0.5,0.8,52.0,25.0
1.4528772e+18,17.0,0.69,3.9,23.0,27.0,11.0,55.0,2.5,209.0,271.0,0.8,0.7,52.0,26.0
1.4528808e+18,17.0,0.75,4.6,24.0,28.0,7.6,56.0,2.3,298.0,285.0,0.8,0.6,53.0,27.0
1.4528844e+18,16.0,0.85,7.5,26.0,33.0,3.7,57.0,2.3,302.0,283.0,1.0,0.7,52.0,26.0
1.452888e+18,16.0,0.65,4.7,19.0,24.0,7.9,55.0,2.0,278.0,340.0,0.6,0.4,44.0,20.0
1.4528916e+18,16.0,0.77,7.6,23.0,30.0,4.1,58.0,2.2,292.0,194.0,0.8,0.3,44.0,19.0
1.4528952e+18,16.0,0.55,2.4,16.0,18.0,8.2,60.0,2.1,300.0,329.0,1.0,0.9,45.0,17.0
1.4528988e+18,15.0,0.39,1.2,7.4,8.6,17.0,56.0,1.9,308.0,308.0,1.0,0.9,41.0,14.0
1.4529024e+18,16.0,0.42,1.0,8.7,9.7,13.0,57.0,1.8,317.0,310.0,1.3,0.6,35.0,14.0
1.452906e+18,16.0,0.34,1.1,4.5,5.7,17.0,56.0,1.4,244.0,197.0,1.1,0.4,29.0,13.0
1.4529096e+18,16.0,0.33,1.0,3.7,4.7,19.0,58.0,1.4,253.0,294.0,1.0,0.8,29.0,12.0
1.4529132e+18,16.0,0.31,0.9,2.4,3.3,21.0,56.0,1.3,269.0,286.0,1.4,0.9,30.0,14.0
1.4529168e+18,16.0,0.29,0.8,2.2,3.0,21.0,56.0,1.4,278.0,343.0,0.6,0.7,33.0,13.0
1.4529204e+18,16.0,0.37,1.3,9.5,11.0,12.0,57.0,1.3,128.0,321.0,0.7,0.2,35.0,14.0
1.452924e+18,16.0,0.42,1.1,8.7,9.9,12.0,57.0,1.4,308.0,282.0,0.6,0.8,27.0,12.0
1.4529276e+18,16.0,0.42,1.3,7.8,9.1,14.0,55.0,1.3,247.0,253.0,0.5,0.3,24.0,9.0
1.4529312e+18,17.0,0.57,4.9,14.0,19.0,9.7,53.0,1.6,280.0,279.0,0.6,0.6,27.0,11.0
1.4529348e+18,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,37.679122901420705,227.0,0.8,37.679122901420705,31.0,14.0
1.4529384e+18,18.0,0.52,5.0,14.0,19.0,10.0,85.0,1.6,268.0,293.0,1.1,0.6,36.0,10.0
1.452942e+18,18.0,0.47,3.7,12.0,15.0,18.0,81.0,1.5,289.0,291.0,1.1,1.0,38.0,9.0
1.4529456e+18,18.0,0.47,2.1,10.0,12.0,24.0,80.0,1.7,254.0,256.0,1.0,0.6,36.0,11.0
1.4529492e+18,19.0,0.42,1.6,8.9,11.0,28.0,80.0,1.4,287.0,286.0,1.9,1.3,37.0,11.0
1.4529528e+18,19.0,0.46,2.0,14.0,16.0,22.0,83.0,1.5,290.0,285.0,1.0,1.1,36.0,12.0
1.4529564e+18,19.0,0.47,2.2,13.0,15.0,22.0,83.0,1.5,278.0,286.0,1.5,1.1,40.0,11.0
1.45296e+18,18.0,0.66,1.8,18.0,20.0,17.0,88.0,1.7,292.0,242.0,0.5,0.6,46.0,13.0
1.4529636e+18,18.0,0.71,2.0,19.0,21.0,15.0,90.0,1.8,275.0,188.0,1.0,0.5,47.0,17.0
1.4529672e+18,18.0,0.8,3.3,27.0,30.0,7.6,88.0,1.8,265.0,289.0,1.3,0.6,52.0,18.0
1.4529708e+18,18.0,0.73,3.7,24.0,28.0,6.6,88.0,2.0,257.0,182.0,1.0,0.4,47.0,20.0
1.4529744e+18,18.0,0.58,2.5,18.0,20.0,7.6,91.0,1.8,284.0,285.0,0.9,0.8,37.0,18.0
1.452978e+18,18.0,0.52,1.5,14.0,16.0,11.0,93.0,1.6,214.0,282.0,0.9,0.4,33.0,14.0
1.4529816e+18,18.0,0.44,1.2,11.0,12.0,13.0,93.0,1.6,226.0,304.0,0.9,0.2,30.0,12.0
1.4529852e+18,18.0,0.44,1.5,13.0,14.0,7.7,93.0,1.5,193.0,194.0,1.0,0.8,29.0,9.0
1.4529888e+18,17.0,0.31,0.9,5.1,6.1,9.8,90.0,1.4,211.0,300.0,1.2,0.8,24.0,9.0
1.4529924e+18,17.0,0.32,1.1,5.5,6.6,10.0,91.0,1.4,247.0,212.0,1.2,0.4,18.0,7.0
1.452996e+18,17.0,0.28,0.8,4.7,5.4,12.0,93.0,1.3,204.0,244.0,1.1,0.5,16.0,6.0
1.4529996e+18,17.0,0.26,0.4,3.9,4.4,13.0,92.0,1.3,269.0,261.0,0.8,0.5,15.0,7.0
1.4530032e+18,17.0,0.29,0.4,4.3,4.7,14.0,94.0,1.3,184.0,189.0,1.4,0.4,16.0,9.0
1.4530068e+18,17.0,0.3,0.5,3.9,4.4,16.0,95.0,1.3,295.0,284.0,1.6,1.0,19.0,7.0
1.4530104e+18,17.0,0.43,0.6,8.2,8.8,13.0,96.0,1.4,223.0,228.0,0.5,0.1,18.0,4.0
1.453014e+18,17.0,0.65,2.1,12.0,14.0,13.0,96.0,2.1,349.0,177.0,1.3,0.2,23.0,5.0
1.4530176e+18,18.0,0.59,4.2,13.0,18.0,11.0,93.0,1.9,209.0,35.0,1.4,0.4,25.0,9.0
1.4530212e+18,20.0,0.5,3.5,9.8,13.0,20.0,85.0,2.0,358.0,313.0,2.7,0.5,21.0,10.0
1.4530248e+18,21.0,0.46,1.7,8.9,11.0,26.0,79.0,1.7,298.0,291.0,3.4,2.5,22.0,7.0
1.4530284e+18,21.0,0.42,1.8,10.0,12.0,22.0,84.0,1.6,252.0,242.0,1.1,1.1,22.0,4.0
1.453032e+18,21.0,0.34,2.5,7.5,9.9,28.0,86.0,1.5,264.0,296.0,2.6,1.3,22.0,4.0
1.4530356e+18,22.0,0.31,1.2,4.1,5.4,39.0,76.0,1.4,296.0,299.0,4.6,2.7,21.0,4.0
1.4530392e+18,23.0,0.3,1.0,3.9,4.9,40.0,71.0,1.3,301.0,301.0,5.6,4.5,17.0,5.0
1.4530428e+18,23.0,0.28,0.8,2.4,3.2,42.0,65.0,1.2,298.0,302.0,6.6,4.7,17.0,6.0
1.4530464e+18,22.0,0.26,0.8,2.2,2.9,44.0,64.0,1.2,301.0,298.0,7.8,7.0,22.0,5.0
1.45305e+18,21.0,0.27,0.5,2.2,2.7,43.0,67.0,1.2,300.0,297.0,5.9,6.5,20.0,6.0
1.4530536e+18,20.0,0.32,0.4,4.2,4.6,39.0,71.0,1.3,301.0,263.0,3.9,2.6,15.0,9.0
1.4530572e+18,19.0,0.33,0.6,5.3,5.8,37.0,74.0,1.3,65.0,85.0,3.1,0.5,12.0,9.0
1.4530608e+18,19.0,0.37,0.5,5.8,6.3,38.0,79.0,1.3,84.0,79.0,2.6,1.5,6.0,9.0
1.4530644e+18,17.0,0.43,0.8,5.8,6.6,37.0,79.0,2.1,84.0,112.0,3.6,1.7,10.0,9.0
1.453068e+18,17.0,0.5,0.8,6.1,6.9,32.0,75.0,2.3,84.0,71.0,2.7,1.2,19.0,9.0
1.4530716e+18,16.0,0.51,0.6,5.2,5.8,32.0,75.0,1.9,103.0,87.0,3.4,1.0,22.0,8.0
1.4530752e+18,16.0,0.53,0.5,5.3,5.8,29.0,75.0,1.8,83.0,89.0,3.0,1.2,36.0,6.0
1.4530788e+18,15.0,0.53,0.6,5.9,6.4,28.0,74.0,1.7,81.0,97.0,2.5,1.0,36.0,6.0
1.4530824e+18,15.0,0.5,0.5,5.1,5.6,32.0,75.0,1.7,75.0,76.0,2.5,1.2,24.0,8.0
1.453086e+18,14.0,0.49,0.3,4.6,4.9,35.0,76.0,1.4,65.0,59.0,2.7,0.9,25.0,11.0
1.4530896e+18,14.0,0.48,0.5,4.1,4.6,37.0,73.0,1.3,63.0,75.0,2.8,0.8,29.0,15.0
1.4530932e+18,14.0,0.48,0.6,4.3,4.9,38.0,73.0,1.3,67.0,70.0,1.3,0.7,36.0,18.0
1.4530968e+18,14.0,0.5,0.6,5.4,6.1,36.0,73.0,2.1,69.0,66.0,1.9,0.6,41.0,23.0
1.4531004e+18,14.0,0.56,0.9,7.2,8.1,34.0,73.0,1.6,72.0,70.0,2.6,0.6,46.0,25.0
1.453104e+18,15.0,0.54,1.2,7.7,8.9,33.0,73.0,1.6,73.0,145.0,2.4,0.6,49.0,20.0
1.4531076e+18,15.0,0.49,1.1,7.0,8.1,35.0,73.0,1.6,78.0,62.0,2.0,0.8,51.0,20.0
1.4531112e+18,15.0,0.44,1.4,7.0,8.4,36.0,72.0,2.3,62.0,76.0,2.1,0.8,50.0,22.0
1.4531148e+18,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,35.01416118243613,53.0,26.0
1.4531184e+18,16.0,0.42,1.3,6.8,8.1,40.0,62.0,1.6,34.0,342.0,1.3,0.6,63.0,28.0
1.453122e+18,16.0,0.43,1.1,5.7,6.8,40.0,62.0,1.4,274.0,240.0,1.3,0.9,62.0,25.0
